"BusNameMarker:
ID","BusNameMarker:
Name","BusNameMarker:
Path","BusNameMarker:
BusNumber","BusNameMarker:
InternalId","BusNameMarker:
Parent","BusNameMarker:
ObjectType","ConnectivityNode:
Path","ConnectivityNode:
InternalId","ConnectivityNode:
Name","BusNameMarker:
ConnectivityNodeHasABusNameMarker:
ConnectivityNode:
ID","ConnectivityNode:
Parent","ConnectivityNode:
ObjectType"
_9f12f70f-0f76-4c42-9990-7a61647ebddd,01   ATS-7A,Network/ReportingGroups/RG_CEL/01   ATS-7A,14230,50670555,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01TLCATS/115/01TLCATS B1  115   A_CN,891627,01TLCATS B1  115   A_CN,_2036d7e2-f4dd-41d3-9479-3b3b9e9a8b3d,_fe6e8550-d3b1-445d-be62-54bfaef5b7cb,ConnectivityNode
_03fb6750-2739-495e-bf05-e4a833136489,06   VKD-54,Network/ReportingGroups/RG_NES/06   VKD-54,68870,50670556,_51781422-077E-49D2-814F-6BCFE2C67B30,BusNameMarker,Network/Companies/SIN/06NES/06   VKD/34.5/06   VKD BD  34.5  4_CN,1797490,06   VKD BD  34.5  4_CN,_06f14d52-e7fe-420e-b70d-d2af3d9c4b89,_6007aba2-1a86-4dd1-9d0b-62570d975b8a,ConnectivityNode
_627bb7b5-5d40-4f35-9384-26739f87ea16,03   SPI-4A,Network/ReportingGroups/RG_OCC/03   SPI-4A,32482,50670557,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03   SPI/11/03   SPI B1 11.0   A_CN,1226248,03   SPI B1 11.0   A_CN,_37f306c9-3fae-4f41-8f46-14ed3f03ae04,_9ae1fa03-965d-4134-8d77-27916249e22a,ConnectivityNode
_0bd5ed9a-7a3f-4e2d-8a1c-e85334081029,03   VAR-4A,Network/ReportingGroups/RG_OCC/03   VAR-4A,326271,50670558,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03CNTVAR/13.8/03CNTVAR B1  13.8  A_CN,1263232,03CNTVAR B1  13.8  A_CN,_bd0f2f47-21da-472e-87d0-f40f3ebf6344,_83bccdc6-eb7a-4f9e-9608-501cd26aafc4,ConnectivityNode
_289bd1d2-1957-4bd6-b9dd-b78423e14de5,02   PCO-5A,Network/ReportingGroups/RG_ORI/02   PCO-5A,21207,50670559,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02SURPCO/34.5/02SURPCO B1  34.5  A_CN,1145571,02SURPCO B1  34.5  A_CN,_19647b30-4e95-4008-b9f8-9ba8489d0823,_19a5f9af-4486-41a8-bef6-572d61949258,ConnectivityNode
_68f6e956-5ee1-4757-ab9b-bcff4922ed18,01   REM-7B,Network/ReportingGroups/RG_CEL/01   REM-7B,100169,50670560,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01   REM/85/01   REM B2 85    B_CN,852573,01   REM B2 85    B_CN,_339ee8d3-045a-4396-ad2c-751ae93deaab,_df8227cb-5b42-4ace-862c-0a4359b2f738,ConnectivityNode
_2b8bae6f-642c-45a6-ba57-56a2452d182b,02   OJP-51,Network/ReportingGroups/RG_ORI/02   OJP-51,201600,50670561,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02   OJP/34.5/02   OJP BD  34.5  1_CN,1042408,02   OJP BD  34.5  1_CN,_5f398773-9246-40eb-a708-983fb6a6f9e6,_0d989c87-e5d1-4a8b-87f3-9929099ff432,ConnectivityNode
_cbe0913e-4ba7-47d2-88bb-6ae8651d8c0d,08   PMO-7a_,Network/ReportingGroups/RG_PEN/08   PMO-7a_,829379,50670562,_76D0AE3C-5478-47A1-91D5-14C8684EEC71,BusNameMarker,Network/Companies/SIN/08PEN/08CNCPMO/115/08CNCPMO BD  115   a__CN,981413,08CNCPMO BD  115   a__CN,_3a2b93d0-e23b-4580-a702-881da46edc24,_75e33df2-9b72-445e-af8f-851d6a5632b2,ConnectivityNode
_92eecf7f-63f6-4f44-b710-b13d8ebda660,03   DMN-5S,Network/ReportingGroups/RG_OCC/03   DMN-5S,385818,50670563,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03   DMN/34.5/03   DMN BD  34.5  S_CN,1200685,03   DMN BD  34.5  S_CN,_0bb8b155-3737-4fed-b849-542bd7f8c4b2,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,ConnectivityNode
_6988dfd1-31b6-4121-9421-480f83d67b62,03   VGP-7A,Network/ReportingGroups/RG_OCC/03   VGP-7A,30624,50670564,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03JNYVGP/115/03JNYVGP B1  115   A_CN,1350225,03JNYVGP B1  115   A_CN,_939a6711-4f95-428f-bb72-c8f9a0b4f3d0,_e63e9c7f-3774-40f1-a10d-92ed7f2e59fa,ConnectivityNode
_306f3b44-6c53-4346-b7c7-3f973dce2cca,02   MPS-47,Network/ReportingGroups/RG_ORI/02   MPS-47,201477,50670565,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02   MPS/13.8/02   MPS BD  13.8  7_CN,1040415,02   MPS BD  13.8  7_CN,_bbfbf634-2d88-4845-9293-3bd0cb764a86,_e71eaf0e-9d2b-4042-85a1-e25033b2c436,ConnectivityNode
_3f875d14-85b8-4ed9-b25b-c1fe69a5c02a,05   MCZ-1d,Network/ReportingGroups/RG_NTE/05   MCZ-1d,559927,50670566,_F6FE335F-93EB-410A-B33F-11995B26A016,BusNameMarker,Network/Companies/SIN/05NTE/05   MCZ/1/05   MCZ BD  1.0   d__CN,1581263,05   MCZ BD  1.0   d__CN,_e0e19641-c668-4a62-8795-3f5b68f19141,_db051df2-7640-4daa-9080-c9d1d9b640a2,ConnectivityNode
_23b1ef1c-c688-4957-919a-0e6d865ca2bd,02   PUM-7A,Network/ReportingGroups/RG_ORI/02   PUM-7A,26138,50670567,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02GMOPUM/115/02GMOPUM B1  115   A_CN,1086978,02GMOPUM B1  115   A_CN,_b1274640-1299-4f2f-8660-aeba3273a7b4,_b1bdf63c-5291-4dbe-806f-7a883f1ab8dd,ConnectivityNode
_dfd0c3bf-8749-4b87-8116-a414e6213549,04   HTS-9A,Network/ReportingGroups/RG_NOR/04   HTS-9A,42306,50670568,_31C26C5C-048F-48D3-B7F2-8329FE533721,BusNameMarker,Network/Companies/SIN/04NOR/04   HTS/230/04   HTS B1  230   A_CN,1466504,04   HTS B1  230   A_CN,_31aadc58-44da-40e6-977f-b75094f9e5fb,_4f742368-b743-4508-8f76-21ec218e8b5e,ConnectivityNode
_df948a42-defb-422d-a3bc-d5e244e6ecea,02   SFO-7A,Network/ReportingGroups/RG_ORI/02   SFO-7A,23800,50670569,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02VERSFO/115/02VERSFO B1  115   A_CN,1181287,02VERSFO B1  115   A_CN,_8af2c813-7037-47d4-af35-e1732bc24ad9,_b81e5a0b-0f55-48d7-aa60-934f31740d7c,ConnectivityNode
_f0e2af37-f495-4e88-95d7-501a0a32ff65,01   CRS-91,Network/ReportingGroups/RG_CEL/01   CRS-91,11132,50670570,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01   CRS/230/01   CRS B1 230   1_CN,780032,01   CRS B1 230   1_CN,_5e16dbeb-b291-4d5e-8fd7-96d568df7c6f,_ec194607-f854-494b-96e0-f728d9b71b53,ConnectivityNode
_f33e5966-f96a-4ce4-8b71-cb56f9eb5c09,01   VIL-92,Network/ReportingGroups/RG_CEL/01   VIL-92,100229,50670571,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01   VIL/230/01   VIL B2 230   2_CN,882948,01   VIL B2 230   2_CN,_fe8dfd2c-476d-49a1-86ec-7f15d1f3c6d9,_0dd2b751-3c31-4551-8ad9-ed9b6ecd9f3b,ConnectivityNode
_1ae5bc87-8481-46bb-818f-a29e88f8cce6,04   LLB-42,Network/ReportingGroups/RG_NOR/04   LLB-42,49243,50670572,_31C26C5C-048F-48D3-B7F2-8329FE533721,BusNameMarker,Network/Companies/SIN/04NOR/04HMOLLB/13.8/04HMOLLB BD  13.8  2_CN,1390866,04HMOLLB BD  13.8  2_CN,_4ffb9c7e-dcc9-4573-97ad-fae7f5e4970e,_336e84a6-5738-48c4-b457-57dc8cc21787,ConnectivityNode
_4864d458-304d-4d0a-81eb-fd34980073bd,02   IPD-4A,Network/ReportingGroups/RG_ORI/02   IPD-4A,21006,50670573,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02SURIPD/13.8/02SURIPD B1  13.8  A_CN,1139003,02SURIPD B1  13.8  A_CN,_dc8f1f97-005e-48fa-b8a0-0b24abaae4e2,_36a17328-85c4-4c44-92d7-684c97f29552,ConnectivityNode
_9569f9e3-d264-4b71-9315-b867dea8cc1a,06   LEO-46,Network/ReportingGroups/RG_NES/06   LEO-46,640029,50670574,_51781422-077E-49D2-814F-6BCFE2C67B30,BusNameMarker,Network/Companies/SIN/06NES/06MTYLEO/13.8/06MTYLEO BD  13.8  6_CN,1852701,06MTYLEO BD  13.8  6_CN,_794c7011-50a9-414b-ab63-cb8a963c65fd,_03b52672-2bba-4e36-a050-148bf36089b2,ConnectivityNode
_2a44c4d8-0316-4534-8de3-69d64e92227b,06   ATV-5c,Network/ReportingGroups/RG_NES/06   ATV-5c,650018,50670575,_51781422-077E-49D2-814F-6BCFE2C67B30,BusNameMarker,Network/Companies/SIN/06NES/06   ATV/18/06   ATV BD  18.0  c__CN,1704044,06   ATV BD  18.0  c__CN,_60a5b2ce-679c-48b4-b848-35acf3d5e37d,_20ff7ad5-982c-4336-9153-ff910d08713c,ConnectivityNode
_3dfdaea8-9aa7-4adf-a4c0-3be2979ec256,03   TED-9D,Network/ReportingGroups/RG_OCC/03   TED-9D,334011,50670576,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03   TED/230/03   TED B2  230   D_CN,1227368,03   TED B2  230   D_CN,_f1f2569e-fc0b-42f0-935f-66c5c540e5e7,_f95a2e15-8d95-4cfe-a353-c533fd0b9ac0,ConnectivityNode
_9eb2a145-c045-4b28-ba35-a4514d23fda2,08   XUL-42,Network/ReportingGroups/RG_PEN/08   XUL-42,84570,50670577,_76D0AE3C-5478-47A1-91D5-14C8684EEC71,BusNameMarker,Network/Companies/SIN/08PEN/08   XUL/13.8/08   XUL BD  13.8  2_CN,951935,08   XUL BD  13.8  2_CN,_ec72e3c7-ac88-4173-b2f3-7f520fc1ef75,_d74319e9-1e93-4041-84ec-430c9a4385ac,ConnectivityNode
_e9832201-a672-463f-b884-249ae82da2c9,04   CUT-48,Network/ReportingGroups/RG_NOR/04   CUT-48,44250,50670578,_31C26C5C-048F-48D3-B7F2-8329FE533721,BusNameMarker,Network/Companies/SIN/04NOR/04   CUT/13.8/04   CUT BD  13.8  8_CN,1504652,04   CUT BD  13.8  8_CN,_895e3508-3ea6-4f94-92a9-2973bf692fd8,_8633e4af-2694-45b8-9998-70539360fece,ConnectivityNode
_85a6229d-2360-4e71-adb8-6f377877dc37,08   PCN-7B,Network/ReportingGroups/RG_PEN/08   PCN-7B,822334,50670579,_76D0AE3C-5478-47A1-91D5-14C8684EEC71,BusNameMarker,Network/Companies/SIN/08PEN/08   PCN/115/08   PCN B2  115   B_CN,919565,08   PCN B2  115   B_CN,_57b7d01d-c11f-4d25-8ea1-46ef249f3177,_9b5c8d1a-415c-408e-8c0d-a78113ab2e60,ConnectivityNode
_b59f40c3-1af4-4915-a27b-f7082be8402b,01   LEC-51,Network/ReportingGroups/RG_CEL/01   LEC-51,11282,50670580,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01   LEC/23/01   LEC B1 23    1_CN,815540,01   LEC B1 23    1_CN,_400df95a-81d2-4843-86a0-6b9ecb231627,_cc32a4f5-fbbe-46f4-aa7d-c442414f2d9c,ConnectivityNode
_a7d96609-6d1d-43d6-bf26-79c2d6539cd3,03   GDO-6D,Network/ReportingGroups/RG_OCC/03   GDO-6D,335388,50670581,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03   GDO/69/03   GDO B2   69   D_CN,1204137,03   GDO B2   69   D_CN,_fc692c0d-2943-44ae-920f-f330598abf8b,_855dd3eb-899a-4074-bef1-b9768af2db53,ConnectivityNode
_9ce568ca-f36b-4029-8882-f697717962ee,01   BOS-9B,Network/ReportingGroups/RG_CEL/01   BOS-9B,100024,50670582,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01   BOS/230/01   BOS B2  230   B_CN,767026,01   BOS B2  230   B_CN,_1932198f-d96f-4499-b162-48b0c1ff6cfc,_b7e8cf7b-66fc-457c-b383-ed8b8abd03aa,ConnectivityNode
_75e45477-ae1a-40d0-8f39-fc9dfd90cce8,05   DDN-70,Network/ReportingGroups/RG_NTE/05   DDN-70,54186,50670583,_F6FE335F-93EB-410A-B33F-11995B26A016,BusNameMarker,Network/Companies/SIN/05NTE/05   DDN/115/05   DDN BD  115.  0_CN,1571092,05   DDN BD  115.  0_CN,_689938da-7920-47b3-ab64-9c7f7849ec77,_d5d1142c-9257-49d4-aa10-ab0fd84ccf57,ConnectivityNode
_dfd45f16-3070-4d22-b83e-3f7205fe690d,05   PQE-4b,Network/ReportingGroups/RG_NTE/05   PQE-4b,55546,50670584,_F6FE335F-93EB-410A-B33F-11995B26A016,BusNameMarker,Network/Companies/SIN/05NTE/05JRZPQE/13.8/05JRZPQE BD  13.8  b__CN,1647669,05JRZPQE BD  13.8  b__CN,_ac4c449c-63bb-4fb6-819d-3fe05f5c101e,_1876b610-a0f3-4d4e-99ff-21d8eb756628,ConnectivityNode
_12e3316f-ae61-4c1c-8fed-0dfe73e3e6bf,03   TPY-7A,Network/ReportingGroups/RG_OCC/03   TPY-7A,34617,50670585,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03QROTPY/115/03QROTPY B1  115   A_CN,1372464,03QROTPY B1  115   A_CN,_e84107ef-29cc-4c61-8cf9-16846f203234,_6858be62-01a4-49e8-85d1-6ce956e47f19,ConnectivityNode
_ea931258-6d18-455b-9370-b69f63324d4d,03   ICB-4A,Network/ReportingGroups/RG_OCC/03   ICB-4A,334051,50670586,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03GTOICB/13.8/03GTOICB B1  13.8  A_CN,1300026,03GTOICB B1  13.8  A_CN,_b26b6518-7939-4838-92aa-b9689e8ae54e,_6e7bb3a5-2b1b-4fd7-a9e3-0df1509eab05,ConnectivityNode
_0eb70b3d-a193-4f8e-8397-1f86db7c3a51,01   CRU-A1,Network/ReportingGroups/RG_CEL/01   CRU-A1,10026,50670587,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01   CRU/400/01   CRU B1 400   1_CN,780826,01   CRU B1 400   1_CN,_5a0fabce-c403-4e7d-b6ec-e4ee0dfa3abd,_c624b172-5863-4b17-99ba-93909d4adbad,ConnectivityNode
_8ca6eae0-1934-4229-83be-16bf2ff8177c,05   VSU-56,Network/ReportingGroups/RG_NTE/05   VSU-56,50992,50670588,_F6FE335F-93EB-410A-B33F-11995B26A016,BusNameMarker,Network/Companies/SIN/05NTE/05   VSU/34.5/05   VSU BD  34.5  6_CN,1597790,05   VSU BD  34.5  6_CN,_624ee597-d49a-4d7f-a700-2b97c929fb6e,_b3b2a22e-966e-46de-9767-cbf383b51d6f,ConnectivityNode
_cba8e39d-ec10-41b5-8f16-7e40ec3e08d0,02   MAA-7A,Network/ReportingGroups/RG_ORI/02   MAA-7A,21329,50670589,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02SURMAA/115/02SURMAA B1  115   A_CN,1142099,02SURMAA B1  115   A_CN,_b40304b8-0d71-4bdf-bed9-6e9fa3cb6558,_089f3cda-9eb3-46e3-a0b6-0f30c7dda3f4,ConnectivityNode
_27a06795-5bb0-4ab5-b4ad-64cc76f01123,03   TRJ-71,Network/ReportingGroups/RG_OCC/03   TRJ-71,367061,50670590,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03GTOTRJ/115/03GTOTRJ BD  115   1_CN,1317646,03GTOTRJ BD  115   1_CN,_76133197-e011-403b-a950-4a815bd8a648,_c7c821d0-315b-4ce9-a650-d28fbaaa23ed,ConnectivityNode
_8ec1b745-9d71-4960-9607-2e933d7fa956,01   INS-7B,Network/ReportingGroups/RG_CEL/01   INS-7B,100075,50670591,_E49C9848-DE91-444E-9C88-6A1A35FB6351,BusNameMarker,Network/Companies/SIN/01CEL/01   INS/85/01   INS B2  85    B_CN,803098,01   INS B2  85    B_CN,_a16c8101-04fa-4977-a83d-6fe7469542fa,_b30cacb7-2559-4380-8444-f629455458a3,ConnectivityNode
_b48fe5c1-588b-4cea-9da1-23af3464b700,02   CGJ-4A,Network/ReportingGroups/RG_ORI/02   CGJ-4A,22060,50670592,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02CZICGJ/13.8/02CZICGJ B1  13.8  A_CN,1057007,02CZICGJ B1  13.8  A_CN,_c13f69ad-d08f-458a-97bd-bd86a823dbe0,_f1192bf0-a204-4f49-a0e9-1d1abf1c79fa,ConnectivityNode
_b39876e1-ef0c-4ef8-8440-1a44f9bb02c9,08   MPA-7C,Network/ReportingGroups/RG_PEN/08   MPA-7C,829238,50670593,_76D0AE3C-5478-47A1-91D5-14C8684EEC71,BusNameMarker,Network/Companies/SIN/08PEN/08CNCMPA/115/08CNCMPA B3  115   C_CN,979402,08CNCMPA B3  115   C_CN,_293c5c9e-9452-47aa-9b34-c17d1732a8d6,_65356374-066b-4905-9d02-f23495b11d44,ConnectivityNode
_a22ccc91-255f-4be4-89c3-336c2c6986a8,06   TEC-41,Network/ReportingGroups/RG_NES/06   TEC-41,643053,50670594,_51781422-077E-49D2-814F-6BCFE2C67B30,BusNameMarker,Network/Companies/SIN/06NES/06NESTEC/13.8/06NESTEC BD  13.8  1_CN,1855327,06NESTEC BD  13.8  1_CN,_ff740a90-d67e-44ab-a078-180d80bff8c8,_0afd17f5-22b3-433f-b6a1-34bc4635c5f1,ConnectivityNode
_138aae1c-77d7-4b5f-bd1b-ab6d54ae3493,03   CLL-42,Network/ReportingGroups/RG_OCC/03   CLL-42,31701,50670595,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03JNYCLL/13.8/03JNYCLL G2  13.8  2_CN,1324739,03JNYCLL G2  13.8  2_CN,_2737b56a-c3ef-4c8a-9808-47478a62c4d8,_fa21c2ff-c116-427f-832f-128c9ff8edb5,ConnectivityNode
_5b646d01-cbf7-497c-8d5f-89475cb2697d,03   ESJ-5A,Network/ReportingGroups/RG_OCC/03   ESJ-5A,311061,50670596,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03JNYESJ/23/03JNYESJ B1   23   A_CN,1327913,03JNYESJ B1   23   A_CN,_d32cfae6-4dc9-4fa7-a69f-8e7fef5a6405,_473976cb-f6df-4186-b23b-d69083689aa0,ConnectivityNode
_48e3ef76-f3c1-47aa-b000-fe262e7e8ca4,03   SLP-7A,Network/ReportingGroups/RG_OCC/03   SLP-7A,32512,50670597,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03   SLP/115/03   SLP B1  115   A_CN,1223581,03   SLP B1  115   A_CN,_f1c08d26-1b72-4c66-9d49-f1f2cfe94dd6,_c2d9ad63-b3ec-4e1f-a5fc-6b13803412ac,ConnectivityNode
_40d6dc02-112f-43e3-9916-aaac80042550,03   COL-7D,Network/ReportingGroups/RG_OCC/03   COL-7D,301218,50670598,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03COCCOL/115/03COCCOL B2  115   D_CN,1271810,03COCCOL B2  115   D_CN,_f66c8afe-6bd4-42d6-b512-81171c2924f2,_0041ccf8-b67e-4f6d-b84b-4dda8f4fb346,ConnectivityNode
_a6f9383f-7855-4f9c-90de-1a76a100591d,04   TPO-90,Network/ReportingGroups/RG_NOR/04   TPO-90,43112,50670599,_31C26C5C-048F-48D3-B7F2-8329FE533721,BusNameMarker,Network/Companies/SIN/04NOR/04   TPO/230/04   TPO BD  230   0_CN,1447028,04   TPO BD  230   0_CN,_8a6012cc-46d7-43cb-9755-38465ab56a08,_a9e9a3ec-8103-4c05-abf7-91366a6fdbff,ConnectivityNode
_bb19d063-cd8d-4a9f-8eb7-8dbd3d468569,05   TEC-4B,Network/ReportingGroups/RG_NTE/05   TEC-4B,5651,50670600,_F6FE335F-93EB-410A-B33F-11995B26A016,BusNameMarker,Network/Companies/SIN/05NTE/05JRZTEC/13.8/05JRZTEC B2  13.8  B_CN,1649770,05JRZTEC B2  13.8  B_CN,_0ed8c892-67d8-42dc-a036-4d385de91aa2,_d6a8aa55-e363-45a8-a8da-5cf174162071,ConnectivityNode
_5a925712-d981-449e-909b-9036dd2e07b4,02   LCH-4A,Network/ReportingGroups/RG_ORI/02   LCH-4A,21136,50670601,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02SURLCH/13.8/02SURLCH B1  13.8  A_CN,1140589,02SURLCH B1  13.8  A_CN,_a80bd8a0-c6bf-408b-9c2f-8d3c58d1f661,_1c6832d2-ff3d-4c49-aba8-567c8e792444,ConnectivityNode
_f401ddd1-4dc1-4b76-99c1-3282d57ea2ce,03   CAK-5A,Network/ReportingGroups/RG_OCC/03   CAK-5A,326002,50670602,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03CNTCAK/34.5/03CNTCAK B1  34.5  A_CN,1239962,03CNTCAK B1  34.5  A_CN,_69900933-b676-46bb-9653-d0b3ba05eb2b,_bcd15a83-d311-4439-85cf-9c3e047e6400,ConnectivityNode
_cca1e2df-52ba-410d-8916-854c1059e671,03   AYN-7A,Network/ReportingGroups/RG_OCC/03   AYN-7A,35913,50670603,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03COCAYN/115/03COCAYN B1  115   A_CN,1268443,03COCAYN B1  115   A_CN,_f2ead7ab-abef-40a4-bc95-60e8c0f75d70,_aeba5672-4417-49b9-ace6-8f1fac30e7be,ConnectivityNode
_0c8b69cc-7a7d-4709-9344-3a05b7821c07,02   JAA-7A,Network/ReportingGroups/RG_ORI/02   JAA-7A,21171,50670604,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02SURJAA/115/02SURJAA B1  115   A_CN,1139294,02SURJAA B1  115   A_CN,_a8591a7e-e048-430a-923c-f9a5dac07822,_6ba369bc-b098-4c0e-86e5-a7afb2394c62,ConnectivityNode
_baf0a62d-a28e-46ad-9eeb-1a8eb5d40e39,06   ZPL-7A,Network/ReportingGroups/RG_NES/06   ZPL-7A,646021,50670605,_51781422-077E-49D2-814F-6BCFE2C67B30,BusNameMarker,Network/Companies/SIN/06NES/06OCSZPL/115/06OCSZPL B1  115.  A_CN,1859161,06OCSZPL B1  115.  A_CN,_286b66e5-374e-449c-869c-bbad9e5d2a48,_2babad78-64ea-4a08-8b8d-6174e4b7228a,ConnectivityNode
_682f2dec-8665-419d-be65-55ae715e7a66,06   TXE-7A,Network/ReportingGroups/RG_NES/06   TXE-7A,651008,50670606,_51781422-077E-49D2-814F-6BCFE2C67B30,BusNameMarker,Network/Companies/SIN/06NES/06HUATXE/115/06HUATXE B1  115.  A_CN,1848460,06HUATXE B1  115.  A_CN,_0da32a7a-32e7-4c68-be8f-7018c0d256e3,_b752ccb8-77a7-466a-9de9-88ef2604a15f,ConnectivityNode
_9558bf16-d981-4c93-8301-2f1d816c1847,08   CRE-4g,Network/ReportingGroups/RG_PEN/08   CRE-4g,83163,50670607,_76D0AE3C-5478-47A1-91D5-14C8684EEC71,BusNameMarker,Network/Companies/SIN/08PEN/08CHTCRE/13.8/08CHTCRE BD  13.8  g__CN,955928,08CHTCRE BD  13.8  g__CN,_56bf8e74-7ca4-4bd3-978a-4cd986ec6f69,_5ff1cb7b-9090-42e0-bc2c-59d5a3344842,ConnectivityNode
_f91b2d9f-af7a-4d9c-a95b-bea118256357,03   PEN-4B,Network/ReportingGroups/RG_OCC/03   PEN-4B,302082,50670608,_DD71E893-B253-4B28-B64A-CA00C7005BAE,BusNameMarker,Network/Companies/SIN/03OCC/03JNYPEN/13.8/03JNYPEN B2  13.8  B_CN,1337596,03JNYPEN B2  13.8  B_CN,_d728364c-1984-4234-9d6d-84808c3968a3,_6ab1597b-e68a-47cf-8686-939eb8fec7b9,ConnectivityNode
_bbf26e6b-7a1a-451d-9726-add9b4698656,06   PRF-9B,Network/ReportingGroups/RG_NES/06   PRF-9B,64986,50670609,_51781422-077E-49D2-814F-6BCFE2C67B30,BusNameMarker,Network/Companies/SIN/06NES/06   PRF/230/06   PRF B2  230.  B_CN,1756044,06   PRF B2  230.  B_CN,_5b399c06-20a9-4673-a1f9-7e8f360d6189,_dd36e278-84d4-4c1b-9c85-3cbf4d75b7fa,ConnectivityNode
_d4df7642-9250-434d-b2c3-55dc3deef715,06   GLO-7C,Network/ReportingGroups/RG_NES/06   GLO-7C,67043,50670610,_51781422-077E-49D2-814F-6BCFE2C67B30,BusNameMarker,Network/Companies/SIN/06NES/06   GLO/115/06   GLO B3  115.  C_CN,1720566,06   GLO B3  115.  C_CN,_2ccbb377-8485-483c-ab67-126eedd99337,_562c912a-c2cf-44ca-bf5a-052586eb9e84,ConnectivityNode
_23b61507-bd06-49cc-aae7-694ecd5be98a,02   ZPD-4A,Network/ReportingGroups/RG_ORI/02   ZPD-4A,21150,50670611,_DD646B07-97AE-48E9-8DDE-D35D4F591993,BusNameMarker,Network/Companies/SIN/02ORI/02SURZPD/13.8/02SURZPD B1  13.8  A_CN,1157852,02SURZPD B1  13.8  A_CN,_a2c1263c-d4fe-4ca5-9c39-60240c7df8b3,_6383bdd0-45a0-4b44-a454-87a441f3d90f,ConnectivityNode
_436f3092-fce0-47e9-9153-7ff2be98c817,04   COT-1n,Network/ReportingGroups/RG_NOR/04   COT-1n,42104,50670612,_31C26C5C-048F-48D3-B7F2-8329FE533721,BusNameMarker,Network/Companies/SIN/04NOR/04   COT/1/04   COT BD  000   n__CN,1505880,04   COT BD  000   n__CN,_7fcfaefe-3cb0-484f-8074-902f37415118,_c2de5e7f-996c-4e4d-9381-93c5d15dca0d,ConnectivityNode
