"VoltageLevel:
ID","VoltageLevel:
InternalId","VoltageLevel:
Name","VoltageLevel:
Parent","VoltageLevel:
ObjectType","BaseVoltage:
Path","BaseVoltage:
InternalId","BaseVoltage:
Name","VoltageLevel:
VoltageLevelHasABaseVoltage:
BaseVoltage:
ID","BaseVoltage:
Parent","BaseVoltage:
ObjectType"
_ae98040c-b4e8-4e30-ac66-1228ce94d708,777889,230,_a530a49d-f99d-43d9-8a37-3d0193fcdab7,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f1e1cdf9-f1ab-4cfe-a2cb-4b9fc2bbbc4d,778059,23,_a530a49d-f99d-43d9-8a37-3d0193fcdab7,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_142361c7-2ad7-4078-9901-7df778a5fd65,778484,230,_a08f210e-75b9-4c3f-9746-62167f07e7ae,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_0e656d04-75fd-4efd-8c86-1b82c0a76172,778646,230,_fb4f3d37-6bcd-420e-b8b6-09756a5175c1,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a3441498-12fa-4f80-8c75-f55631c18934,778927,85,_fb4f3d37-6bcd-420e-b8b6-09756a5175c1,VoltageLevel,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e8217baa-f877-4df1-abeb-89a3fe5602b4,779105,13.5,_fb4f3d37-6bcd-420e-b8b6-09756a5175c1,VoltageLevel,Network/.Base Voltages/Base 13.5,590835,Base 13.5,_94d5f247-6f1a-4f00-b6fc-b26dbfdc9fd2,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_97a3dd2d-e1be-46fc-84ea-b85e95336d97,779109,23,_fb4f3d37-6bcd-420e-b8b6-09756a5175c1,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c4c79fec-1852-47e0-9614-bce1a5242e5d,779709,85,_bcfa0919-05f6-4c63-b335-f4149e2df36a,VoltageLevel,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_11f41646-bb2f-4fed-b292-a85c54cc70b8,779779,23,_bcfa0919-05f6-4c63-b335-f4149e2df36a,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ec194607-f854-494b-96e0-f728d9b71b53,780031,230,_22231d46-53fd-485a-a193-7656d9ee1a34,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_92f986f8-67e0-408e-aff4-a9d136cb18bb,780131,23,_22231d46-53fd-485a-a193-7656d9ee1a34,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_0e2cb23e-4e78-401f-9a78-b5a89e5bff74,780529,230,_ab8ab0f6-4f3c-40fb-8224-316d629c2ebb,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c624b172-5863-4b17-99ba-93909d4adbad,780825,400,_ab8ab0f6-4f3c-40fb-8224-316d629c2ebb,VoltageLevel,Network/.Base Voltages/Base 400,590818,Base 400,_f6fbc9e5-715d-41c2-8b86-f4732ea84ff2,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_082fbee0-c612-4a42-9076-f8d29574c8a9,780972,13.8,_ab8ab0f6-4f3c-40fb-8224-316d629c2ebb,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_8251f21b-6f72-4f0f-b269-c1454b29145f,780982,23,_ab8ab0f6-4f3c-40fb-8224-316d629c2ebb,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_0b5f0dbf-bcf1-452d-8a66-bd4e1bb53c96,782901,230,_a30c8527-00b6-4a8f-8885-c7a35af07651,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_4fd9aa39-d871-4362-8b79-80ebdba5311b,782982,23,_a30c8527-00b6-4a8f-8885-c7a35af07651,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_227ac28c-110a-4a8e-b129-ec8422fd4202,783352,230,_da18e1e3-a37b-46cc-81c9-01297c8fdc83,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_4a241c90-7f04-44dc-a17a-89d359be64d0,783452,23,_da18e1e3-a37b-46cc-81c9-01297c8fdc83,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_14ff449d-a2cc-4d05-a365-623cb701f961,783850,85,_a9c92b27-33b0-41fe-adaf-6120d63bc92a,VoltageLevel,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c92cd47c-99de-43a8-ac99-eda5afdeb4b1,783983,13.8,_a9c92b27-33b0-41fe-adaf-6120d63bc92a,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e211b0cd-1878-4439-ae29-14b423066d7e,783993,23,_a9c92b27-33b0-41fe-adaf-6120d63bc92a,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_3baf5211-9aad-4641-b25d-b63ea434774f,785736,230,_8045dca8-eef8-47ce-9700-2cb22938c6a1,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d4704293-ac8a-4acf-86f0-2d2a7a2a9809,785806,23,_8045dca8-eef8-47ce-9700-2cb22938c6a1,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c690719e-a8b4-47fb-a9c0-17698774dc24,792095,23,_08b55dc3-dc68-4f0d-b234-b3332fa4095e,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_0cf498a7-c77b-4c29-88c3-80d5997bbc19,792102,85,_08b55dc3-dc68-4f0d-b234-b3332fa4095e,VoltageLevel,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_623e43f1-e46a-4957-ab3a-7bf92e39be97,792223,85,_f241baa6-e8e4-43a4-94d6-0c2239dc0836,VoltageLevel,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_fcdffa1e-1673-4ba6-9331-44b576cf5073,792339,13.8,_f241baa6-e8e4-43a4-94d6-0c2239dc0836,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f5584f82-825d-42f2-a5b5-6e8633df8a21,792358,23,_f241baa6-e8e4-43a4-94d6-0c2239dc0836,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_1551bf85-4f2d-4024-835a-91b41697516b,794095,230,_b64983d6-5a57-4765-bd68-6d94eb373a4a,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d3673d8a-4313-403f-a7a4-3d59e93b8f41,794185,23,_b64983d6-5a57-4765-bd68-6d94eb373a4a,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6f459427-0531-412b-be48-13c7aff64919,794475,85,_f3b39758-1b00-4011-a9dd-464ff709b7df,VoltageLevel,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_bc84841b-579e-41df-bf02-e74b77ea4fdc,794487,23,_f3b39758-1b00-4011-a9dd-464ff709b7df,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_80bbb131-663d-4bea-9e83-1fba2fbb2d4d,794608,85,_c9af104a-b88d-4fc7-ab63-9aee3d91f6b9,VoltageLevel,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ec97b093-27c2-457d-bbb8-f5df318b2e8e,794756,115,_eb701fa7-859a-47ce-8208-64322e88950f,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f2835e04-f2dd-47a3-a175-47b75fca370e,795067,400,_eb701fa7-859a-47ce-8208-64322e88950f,VoltageLevel,Network/.Base Voltages/Base 400,590818,Base 400,_f6fbc9e5-715d-41c2-8b86-f4732ea84ff2,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f2547069-7c09-4a39-a942-acfc84b86318,795554,230,_af828858-abd2-444c-8e57-86aa9750b09e,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e037638d-de84-447d-9ea4-dd0ec608058b,795654,400,_af828858-abd2-444c-8e57-86aa9750b09e,VoltageLevel,Network/.Base Voltages/Base 400,590818,Base 400,_f6fbc9e5-715d-41c2-8b86-f4732ea84ff2,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_8561de55-4823-4813-bd42-46e1d4c6e8e2,795731,23,_af828858-abd2-444c-8e57-86aa9750b09e,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5d6e9908-c3e3-46af-af8e-cb2ed88d5d71,795918,13.8,_f44a66ca-9c46-48d0-b848-cdc9e0a9781b,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e9f1562a-b2ae-48ab-9a18-26a0082eb976,795928,23,_f44a66ca-9c46-48d0-b848-cdc9e0a9781b,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_60a88e0d-389f-4b7f-8c3f-141fef3dcf38,796132,230,_f44a66ca-9c46-48d0-b848-cdc9e0a9781b,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f6f083f3-849c-480c-9f38-0a2c23ea2aee,797612,230,_d7568207-0c96-471c-b6f4-9fb9168eecfb,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5d2174a5-8b3f-4abf-bc64-d3072b3c3b6f,797712,23,_d7568207-0c96-471c-b6f4-9fb9168eecfb,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b82524f5-2ac9-4a75-b9fc-164b3eac92b4,798116,115,_c6d324c0-620a-4279-9a19-cdcaa5df3d42,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_27fd0ba2-4759-4cf9-875f-1c339bc07674,798144,13.8,_c6d324c0-620a-4279-9a19-cdcaa5df3d42,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b1b0959a-f43b-49a7-91a3-de03451e1008,798211,85,_a53ed7db-cc71-4edc-8c2c-30441e86aaf7,VoltageLevel,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_ae539470-db6f-483f-83af-0fb95a89f691,798292,230,_a53ed7db-cc71-4edc-8c2c-30441e86aaf7,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_95ab811b-09fc-43c9-ae8a-4c7594d41077,798507,230,_4a3d38a4-7ebd-4605-82c1-14869845d9a9,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_7c0f9aed-ed08-4662-9a25-6238739ff639,798627,23,_4a3d38a4-7ebd-4605-82c1-14869845d9a9,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_6c266a30-2ac7-4c1f-8e73-5ac3350bd7fd,799280,230,_c9dac1fa-a95d-465d-b272-2b5fc875010c,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_71e4f148-a22a-4ceb-b9a8-33734b09fce7,799368,23,_c9dac1fa-a95d-465d-b272-2b5fc875010c,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_3de036f3-9246-49b2-8d6f-9290f0c29f02,799646,85,_aee8b56e-77f5-4638-b8cd-be9569f3b572,VoltageLevel,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_5f9606f3-e3a8-4a19-b4c9-17df04bad563,799799,13.8,_38f025a9-ab30-49cd-8047-2652ed35f1cd,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_09ed8565-41e5-408b-a25c-96fcebef0ff0,799856,230,_38f025a9-ab30-49cd-8047-2652ed35f1cd,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_1b0bdf39-e7cf-4243-9ab9-3d7f9c92dc39,800271,85,_b05e6832-752c-4922-a670-2e476f8f0e8a,VoltageLevel,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_14825e2c-9e82-42f0-bd42-cb61b41df4d4,800333,23,_b05e6832-752c-4922-a670-2e476f8f0e8a,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c36171d5-c080-4c03-97ac-2932a7b76f29,800730,230,_b42c890f-22da-417d-b375-60166ebf1d74,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_f72f55d6-d226-44b1-b899-a1847cc74545,800792,85,_a1fe692c-4123-4fd3-b28a-571ec07d0c88,VoltageLevel,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_64e085f3-4dc3-4187-887d-59ff4b9cbf73,800922,23,_a1fe692c-4123-4fd3-b28a-571ec07d0c88,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_a54304f5-490a-4609-bf10-cb76d834a757,801690,13.8,_f58b600d-b68a-47f2-b4ba-2346fdfe9e1c,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_0870d4bf-f731-466c-b797-76050bb8af40,802442,85,_602be036-37ba-47bf-9f3a-e0904c1d36f2,VoltageLevel,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_54601154-2403-449f-8e88-b2a4942ccccd,802590,85,_3a33e304-6263-4f3a-8d60-1768fa56b596,VoltageLevel,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_64a171b6-5e2a-4ce6-98bd-0ef7b595f36a,802624,23,_3a33e304-6263-4f3a-8d60-1768fa56b596,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_55bccfe5-e116-415c-a85f-386cd5df6f32,802637,6.6,_3a33e304-6263-4f3a-8d60-1768fa56b596,VoltageLevel,Network/.Base Voltages/Base 6.6,590830,Base 6.6,_d3fb5694-b28e-48d0-acbb-dc5d66a8449d,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b30cacb7-2559-4380-8444-f629455458a3,803096,85,_42760f7a-e364-4292-bac5-20c7b2e4c731,VoltageLevel,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_715ec652-860b-4bad-ab76-7de7e0f1c522,803188,23,_42760f7a-e364-4292-bac5-20c7b2e4c731,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_87fe722f-6497-4584-8271-ce7cc2b9a5d9,803720,230,_c2eeb31a-f6db-4490-9c07-d7bf4a1e3e5a,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_d70e6928-adc2-4207-9f4b-45d3a3c361da,803828,23,_c2eeb31a-f6db-4490-9c07-d7bf4a1e3e5a,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_579315ba-3abe-4aa9-9f85-db805381bdc7,804121,85,_70f0d273-6091-437b-9207-a8f58572c7c1,VoltageLevel,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_022a9b3c-157a-42a3-931a-38885a2acebc,804269,115,_9d638480-7c6e-4d1c-a95f-01ef280c401a,VoltageLevel,Network/.Base Voltages/Base 115,590819,Base 115,_b0850aca-f44c-4411-8bfa-6f00a8a3cbb7,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_62cd6088-bb61-4c02-ae9e-e42fed68869b,804292,0.4,_9d638480-7c6e-4d1c-a95f-01ef280c401a,VoltageLevel,Network/.Base Voltages/Base 0.4,590824,Base 0.4,_4ef7f6ef-633e-4c81-a202-f9a850889110,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b59fc28d-c2d1-4cc2-8f6b-066ab0c2038c,804302,23,_9d638480-7c6e-4d1c-a95f-01ef280c401a,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_79d6e8c5-ecdb-4c4e-8e66-f3dfb1939e02,804481,230,_c6e20bf6-4db9-4313-a0a2-a84331c434a8,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_66c27e99-1cff-40eb-a9e5-e4dd9b9ceac8,804581,23,_c6e20bf6-4db9-4313-a0a2-a84331c434a8,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_c9b39130-0355-4bca-bc27-69644e30b3b2,804988,230,_f7184168-48d7-4c61-a494-c61bb7c9c9cb,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_28f54f20-34ce-460e-ba9b-229683b7fdf7,805105,13.8,_f7184168-48d7-4c61-a494-c61bb7c9c9cb,VoltageLevel,Network/.Base Voltages/Base 13.8,590822,Base 13.8,_ae3db9ec-aaab-4325-bc0d-14541094be82,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_b3267847-e5be-424f-9c4d-603a568c68e7,805115,23,_f7184168-48d7-4c61-a494-c61bb7c9c9cb,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_8a0f60a3-ba7a-4998-826c-c8b88e8d8d95,807297,230,_bd7d69eb-e316-4d3d-ac81-43ab0c1c14b8,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_db28ea86-aab5-4e46-827c-d2ced609707a,807423,85,_bd7d69eb-e316-4d3d-ac81-43ab0c1c14b8,VoltageLevel,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_e64f4560-f493-4f70-b662-5cbdf85381e0,807604,23,_bd7d69eb-e316-4d3d-ac81-43ab0c1c14b8,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_04491fab-5d03-4a2c-bb08-da8378d9d818,808195,230,_92421796-dcb7-4045-bf4e-4d9995afebb5,VoltageLevel,Network/.Base Voltages/Base 230,590817,Base 230,_b7d0447b-bb22-4ad7-9b5a-cbe738b4daab,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_fb4bfe85-53ac-4e5a-82bc-a897adb4303b,808295,85,_92421796-dcb7-4045-bf4e-4d9995afebb5,VoltageLevel,Network/.Base Voltages/Base 85,590816,Base 85,_24cb97e8-7019-4ddc-ac82-41e5140983c3,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
_4c85977e-e370-4b54-918f-eac24058a7cc,808478,23,_92421796-dcb7-4045-bf4e-4d9995afebb5,VoltageLevel,Network/.Base Voltages/Base 23,590823,Base 23,_883282eb-80a9-49e6-8a28-910fc450e928,_1d2b9c5d-5902-4cb1-8f3f-4b8d3ae2003b,BaseVoltage
