"ShuntCompensator:
ID","ShuntCompensator:
Name","ShuntCompensator:
Description","ShuntCompensator:
NAFlag","ShuntCompensator:
ShortID","ShuntCompensator:
InternalId","ShuntCompensator:
Parent","ShuntCompensator:
ObjectType"
_a0ba7c4b-ee3b-46cf-b005-60eedf4f9ac3,CP-01,02SUROCO CP-1 B1    008I,true,C1,1144637,_c67ec803-6997-480f-8f03-b5181c7abb58,ShuntCompensator
_a120c293-1643-4f0d-af29-9270b7039d3f,CP-01,02SURSCO CP-1 B1    015I,true,C1,1149134,_aee2fdc7-b6b5-4f07-b1f3-5725631c4c49,ShuntCompensator
_f2a5ba2a-2bfa-4887-91ca-aa84455252cb,CP-01,02SURTAE CP-1 B1    012I,true,C1,1150573,_6d6dd760-250f-4c17-aa34-4983b268b9b2,ShuntCompensator
_6c6a4c84-2d10-408f-b655-1864e54d9bec,CP-01,02SURTLN CP-1 B1    7.5I,true,C1,1152829,_8b4ef548-9ad7-4544-b4b6-7aa7999f174f,ShuntCompensator
_1b6728c9-2684-4418-b701-8b4846f1e460,CP-01,02SURTTB CP-1       015I,true,C1,1154522,_7eb247c5-7774-4fcb-ac71-2b1a9f16a9ed,ShuntCompensator
_43f065ce-7afb-44af-b2b8-18df69a127f7,CP-01,02SURVID CP-1 B1    022I,true,C1,1156371,_851cc7ff-ac66-4089-998b-8ceb2a69c87b,ShuntCompensator
_e651e13c-bd70-4336-aa71-fa5c8a3f1fda,CP-01,02SURVIU CP-1 B1    012I,true,C1,1157307,_e13ef710-49c0-4fa4-b418-41f6346e35e0,ShuntCompensator
_b5482de0-119e-4ada-b089-5edf96a9a205,CP-01,02VERCAC CP-1 B1    008I,true,C1,1160764,_069f8ca7-9412-4400-b169-90b66d8a08c6,ShuntCompensator
_7e81204e-2594-4a67-8ff9-bf09f943db0b,CP-01,02VERCEO CP-1 B1    7.5I,true,C1,1161894,_54ee1d76-5294-4a3f-9c84-be1e1ac28813,ShuntCompensator
_1ecd8b45-edfa-4b07-98fd-18cedf59c848,CP-01,02VERCMT CP-1 B1    012C,true,C1,1162743,_078f5e83-e0f5-4286-b5a4-33baffd78204,ShuntCompensator
_959eeeee-fb08-4224-9276-1088e41dd2d4,CP-01,02VERCNJ CP-1 B1    007I,true,C1,1163091,_c69d2e90-7eac-44ff-89fa-0265786b696d,ShuntCompensator
_99b84f28-0823-4a35-ab9e-95fc5637861a,CP-01,02VERIXJ CP-1 B1    001I,true,C1,1169981,_5a01fe7d-fbcd-4965-a895-ce360530fbda,ShuntCompensator
_f5bb48ee-6c9e-4af4-a2cb-7c45cf8f0412,CP-01,02VERJLD CP-1 B1    009I,true,C1,1171228,_56781899-3c87-482a-91d8-ef17c3451bc2,ShuntCompensator
_fd403c72-7bdf-49a1-84cb-80c323e6641a,CP-01,02VERLBD CP-1 B1    010I,true,C1,1171967,_020ab6fa-a7f5-4a78-81d7-7be25b4d0cfb,ShuntCompensator
_f7f37070-9f31-428a-bf8f-cee49bfc2578,CP-01,02VEROXD CP-1 B1    015I,true,C1,1175889,_8932f5de-8f6a-4f56-a0d4-5db7f57215bd,ShuntCompensator
_2ae638c2-ccd9-49be-8dfa-363963e11ecb,RE-01,02VEROXP RE-1 AT-01 025I,true,R1,1176586,_eee3c6ad-e4b8-4dca-9aa3-12f77e4e01ac,ShuntCompensator
_de6f00ab-6fcd-46ca-b19e-8063be48cfea,RE-02,02VEROXP RE-2 AT-02 025I,true,R2,1176588,_eee3c6ad-e4b8-4dca-9aa3-12f77e4e01ac,ShuntCompensator
_b5770fcb-fe1b-488d-80fb-79978a589132,CP-01,02VERPIN CP-1 B1    007I,true,C1,1177527,_26cf06bc-43fe-40c5-9c82-3ab299f17972,ShuntCompensator
_96a21dfa-7af1-4adb-a553-c7f4978e9629,CP-01,02VERPOC CP-1 B1    007I,true,C1,1178442,_712a2e97-38af-4cfd-b622-4107fdab3744,ShuntCompensator
_501831e8-5cbd-4e1d-a6dd-871b2f36381c,CP-01,02VERPUE CP-1 B1    7.5I,true,C1,1179111,_1be9d1cb-9d6a-43f6-9628-a1f0c16b6801,ShuntCompensator
_d187a0e3-c4d8-4f4c-b63d-d1985c582d21,CP-01,02VERRSO CP-1 B1    004I,true,C1,1180961,_09edcae1-266e-494c-ba46-d5a808c20ecb,ShuntCompensator
_382563e6-8fc0-4282-8ed0-e283b2535e71,CP-01,02VERTDD CP-1 B1    014I,true,C1,1182576,_2410963f-15fc-4aee-9868-5d1eea439e96,ShuntCompensator
_a8444a37-5a44-4de1-b224-1199ae5fcf66,CP-01,02VERVRD CP-1 B1    027I,true,C1,1186444,_c5652367-bccb-4eeb-aff1-a343a94fca73,ShuntCompensator
_ab28a6f1-7c14-4e70-a5b3-4bf119ef1ba1,CP-01,02VERVRU CP-1 B1    021I,true,C1,1186852,_9f9f4cf5-50d6-4030-b117-036ce41380c3,ShuntCompensator
_80bb3b59-6309-4415-9b47-7c0865c2f8f9,RE-01,22   LBR RE-1 A4010  50I,true,R1,1187892,_ecef2eb2-2631-41ef-8579-834e270a86db,ShuntCompensator
_c7b9210e-fe8f-4b65-873c-5d09187c3b75,RE-01,03   APT RE-1 A3N20 75.I,true,R1,1190357,_0237dd55-79d9-4fe6-9600-695f204f2400,ShuntCompensator
_e3fba908-3110-4f33-973c-739bb858e70d,RE-03,03   APT RE-3 A3250 75.I,true,R3,1190361,_0237dd55-79d9-4fe6-9600-695f204f2400,ShuntCompensator
_ee429d93-0830-4f76-9775-c85d387b94da,RE-01,03   ATN RE-1 B1    70.I,true,R1,1191855,_5fbf4330-0d81-4148-a1ad-6e7a990ce65a,ShuntCompensator
_4005f46f-0a25-4c29-88b4-5b551a223e6f,RE-06,03   ATN RE-6 A3230 62.C,true,R6,1191857,_5fbf4330-0d81-4148-a1ad-6e7a990ce65a,ShuntCompensator
_b8e1b8bf-64dc-48f7-b6ee-f20e7c78d4e5,CP-01,03   ATQ CP-1 65010 18.C,true,C1,1192527,_be043e12-06dd-4e62-82b4-fc524ac96f74,ShuntCompensator
_a74a18cb-3bb6-46ff-81cc-99c0dcaae1e4,RE-01,03   ATQ RE-1 A3240 60.C,true,R1,1192909,_ee84acf8-0640-4871-9efb-d85f13a074a8,ShuntCompensator
_d4ff94c6-7e28-4914-a38f-ff9dbf861bab,RE-01,03   CBL RE-1 A3K40 50.I,true,R1,1197125,_a99bba09-d070-49af-8996-efffe7a5d568,ShuntCompensator
_c691b424-c86a-422f-844d-6d6d0177f7c3,RE-02,03   CBL RE-2 A3K50 50.I,true,R2,1197127,_a99bba09-d070-49af-8996-efffe7a5d568,ShuntCompensator
_a1a5e5ff-2a7e-4be8-b8a3-9f7dd3d042ff,RE-03,03   CBL RE-3 A3K60 50.I,true,R3,1197129,_a99bba09-d070-49af-8996-efffe7a5d568,ShuntCompensator
_ff481d71-a15a-4b1c-bf6d-75e4279839e2,CP-01,03   CGM CP-1 75010 18.C,true,C1,1197375,_524ebda8-f6ce-479a-93d0-0f37718f824a,ShuntCompensator
_518cc366-d294-461a-91c6-c3eb6756d2ed,RE-01,03   CRP RE-1 B1    50.I,true,R1,1199213,_93549fbb-7ec2-4113-b652-085f3ff01d38,ShuntCompensator
_9edacb20-e249-4fcd-9859-50a77e51905d,RE-02,03   CRP RE-2 A3200 75.I,true,R2,1199215,_93549fbb-7ec2-4113-b652-085f3ff01d38,ShuntCompensator
_33697ab8-e758-4980-b97d-f674794aeb8c,CP-01,03   DMN CP-1 55015 11.C,true,C1,1200938,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,ShuntCompensator
_b90a2dbb-0d0a-4fa8-8d68-178b52bf17c8,CP-02,03   DMN CP-2 55025 11.C,true,C2,1200940,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,ShuntCompensator
_6d0bbc20-403d-49a5-8a38-13712dca0ed2,CP-03,03   DMN CP-3 55035 11.C,true,C3,1200942,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,ShuntCompensator
_7a6ffe70-5635-45a8-91cf-5477dc3e169a,CP-04,03   DMN CP-4 55045 11.C,true,C4,1200944,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,ShuntCompensator
_02c18a58-5199-4fef-879f-7e8553494d02,CP-05,03   DMN CP-5 55055 11.C,true,C5,1200946,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,ShuntCompensator
_1800a460-720e-4037-860e-2bb36d3fd401,CP-06,03   DMN CP-6 55065 11.C,true,C6,1200948,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,ShuntCompensator
_1fa9258f-6efa-493e-b33f-bfce7eb77e95,RE-01,03   DMN RE-1 54015 10.I,true,R1,1200950,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,ShuntCompensator
_1d801bda-a329-46e6-a3f9-cf12cbf6e1e2,RE-02,03   DMN RE-2 54025 10.I,true,R2,1200952,_37e1604d-4b1f-42ec-8fe9-0cdc02511df9,ShuntCompensator
_ab87dd8a-61e2-48f7-8430-52c733c4255e,RE-01,03   EPS RE-1 A3400 100I,true,R1,1202472,_3335e040-1cf8-4892-95bd-7f1920b2da21,ShuntCompensator
_695a01f5-7389-43c3-9f90-28a43e2991d4,RE-02,03   EPS RE-2 A3900 100I,true,R2,1202474,_3335e040-1cf8-4892-95bd-7f1920b2da21,ShuntCompensator
_7c8c929c-968d-49e3-b71d-d16b3a468582,CP-01,03   EPT CP-1 55015 10.C,true,C1,1203105,_6a0c2c1b-1459-43b9-b971-3b6ff7d31700,ShuntCompensator
_99139846-790a-4b36-ba7c-34027b707a07,CP-02,03   EPT CP-2 55025 10.C,true,C2,1203107,_6a0c2c1b-1459-43b9-b971-3b6ff7d31700,ShuntCompensator
_8d3d0b80-3647-41e2-b6c3-6fbd481b9595,CP-03,03   EPT CP-3 55035 5.C,true,C3,1203109,_6a0c2c1b-1459-43b9-b971-3b6ff7d31700,ShuntCompensator
_08a04c5d-305e-4328-bfdd-52606831350f,CP-04,03   EPT CP-4 55045 1.2C,true,C4,1203111,_6a0c2c1b-1459-43b9-b971-3b6ff7d31700,ShuntCompensator
_17d7aad6-4ac7-4699-bb3e-180c679607e9,RE-01,03   FOJ RE-1 54015 1.8I,true,R1,1203999,_c30a63d8-a9ae-45fb-bcc9-952ebcc092c4,ShuntCompensator
_18e84216-72b8-4757-a17b-2c823d8027e7,CP-01,03   GDU CP-1 65010 18.C,true,C1,1204736,_b6ab4ba4-7176-48d0-a924-9e95d796e1a1,ShuntCompensator
_47c264d6-995a-47ef-a879-a8ae93d2f094,CP-01,03   GJR CP-1 55015 10.C,true,C1,1205252,_d13381d4-e869-456f-8827-e4f2d5c39e69,ShuntCompensator
_23e19569-d44b-4a5d-b6a8-59c2f0cac42a,CP-01,03   GUD CP-1 65010 24.C,true,C1,1205511,_2fe33010-34e7-4e29-9203-e5e295dcd0b2,ShuntCompensator
_f4bbb7b3-e0a6-4993-8032-406688138237,CP-11,03   HEI CP-1 55110  9.C,true,C1,1207307,_c7f941c9-90e9-47c2-8ad9-185797b30197,ShuntCompensator
_b5f56487-37e9-4ec8-b998-e63f567ea13c,CP-12,03   HEI CP-1 55120  9.C,true,C1,1207309,_c7f941c9-90e9-47c2-8ad9-185797b30197,ShuntCompensator
_c3f7fe5e-428c-4305-af92-6745c5315787,CP-21,03   HEI CP-2 55210  9.C,true,C2,1207311,_c7f941c9-90e9-47c2-8ad9-185797b30197,ShuntCompensator
_6e3a170c-d687-4355-bad5-d9d338922731,CP-22,03   HEI CP-2 55220  9.C,true,C2,1207313,_c7f941c9-90e9-47c2-8ad9-185797b30197,ShuntCompensator
_b515008f-24ca-4cf4-a244-10fe3efe6e4a,RE-01,03   KDA RE-1 B1   150.I,true,R1,1208756,_77f36555-a32a-4090-af76-56b21df50adc,ShuntCompensator
_d99e9d20-4458-4e73-94a5-2219a4c8f6be,RE-02,03   KDA RE-2 A3J30 50.I,true,R2,1208758,_77f36555-a32a-4090-af76-56b21df50adc,ShuntCompensator
_25cab0d1-3b0e-4423-8296-968dacc0a4bb,RE-01,03   LYE RE-1 A3N10 50.I,true,R1,1209842,_f1a4d5fc-357d-4bd8-8e55-789476432645,ShuntCompensator
_6fe2f583-e7cc-437a-828c-dd0d6a1aa82d,RE-02,03   LYE RE-2 A3N00 50.I,true,R2,1209844,_f1a4d5fc-357d-4bd8-8e55-789476432645,ShuntCompensator
_7fa28355-ad7f-4fd1-ba17-b37b76bce167,RE-01,03   MFP RE-1 A3M80 75.I,true,R1,1211869,_3cd727f1-8953-45d8-b394-e339f640f11e,ShuntCompensator
_01eb7555-b77c-4619-949c-2dd2b302531d,RE-01,03   MPM RE-1 A4010 50.I,true,R1,1213693,_4f8c19ec-5da4-44c6-a37b-1e258661dc4c,ShuntCompensator
_3a9a69ba-fdbe-45b2-9b30-148f2e4848e1,RE-01,03   MTA RE-1 A3190 75.I,true,R1,1214038,_d55d9783-b144-4973-b9e9-8fccd36f726e,ShuntCompensator
_e1066746-6b58-4745-9b3a-1841db98398c,CP-01,03   NVT CP-1 75010 15.I,true,C1,1215369,_236e19fe-15a1-4e47-beea-17729702208f,ShuntCompensator
_f85d09b6-a4af-4f93-99b0-1993740c27cd,CP-01,03   PEB CP-1 55010  5.C,true,C1,1216150,_b1fde2a9-7fdf-4ba5-8bf5-cd7e6bd23b3f,ShuntCompensator
_8c5cdab0-08e5-4fb9-8037-7cc1eb439f45,CP-02,03   PEB CP-2 55020 10.C,true,C2,1216152,_b1fde2a9-7fdf-4ba5-8bf5-cd7e6bd23b3f,ShuntCompensator
_ff958d73-1ed0-401b-8916-c3a9c2d26851,CP-03,03   PEB CP-3 55030 10.C,true,C3,1216154,_b1fde2a9-7fdf-4ba5-8bf5-cd7e6bd23b3f,ShuntCompensator
_4da1b6d3-4f27-45d2-bcba-95a70455a569,CP-04,03   PEB CP-4 55040 10.C,true,C4,1216156,_b1fde2a9-7fdf-4ba5-8bf5-cd7e6bd23b3f,ShuntCompensator
_dab21799-4008-402d-9504-708d5931cfdc,CP-05,03   PEB CP-5 55050 10.C,true,C5,1216158,_b1fde2a9-7fdf-4ba5-8bf5-cd7e6bd23b3f,ShuntCompensator
_c0893f2d-c8fe-48ab-9e72-680274402a26,CP-06,03   PEB CP-6 55060 10.C,true,C6,1216160,_b1fde2a9-7fdf-4ba5-8bf5-cd7e6bd23b3f,ShuntCompensator
_139a3d78-0d1d-4069-ab1f-8b4e08b6c101,RE-01,03   PMY RE-1 A3J70 75.I,true,R1,1217426,_f35e61b8-cfb7-4515-9e47-6dde8130e6d3,ShuntCompensator
_0c4d434b-bf08-451e-bfad-4bfe7ded97ea,RE-03,03   PMY RE-3 B1   150.I,true,R3,1217430,_f35e61b8-cfb7-4515-9e47-6dde8130e6d3,ShuntCompensator
_9ff5574b-6e54-46b9-8e63-c49a28771520,RE-01,03   POS RE-1 A3M00 50.I,true,R1,1217762,_99c3d17e-af75-406e-b798-e3aedaf4038e,ShuntCompensator
_97b010e0-2f11-4219-902d-70c962df82bc,RE-02,03   POS RE-2 A3M10 50.I,true,R2,1217764,_99c3d17e-af75-406e-b798-e3aedaf4038e,ShuntCompensator
_914f66df-6118-4416-84c9-cdca0d2b83f4,RE-01,03   SMD RE-1 A3J80 62.C,true,R1,1224874,_589b087e-cc52-4368-ab94-880b15597141,ShuntCompensator
_6e2fe193-03dd-498d-9cfa-7291f8cdb6c5,CP-01,03   SOO CP-1 55010 10.C,true,C1,1225629,_a19be484-ddbc-4c4e-b774-18da563bcb95,ShuntCompensator
_639fef76-2db5-48c6-8107-ac2ce721b143,CP-02,03   SOO CP-2 55020 10.C,true,C2,1225631,_a19be484-ddbc-4c4e-b774-18da563bcb95,ShuntCompensator
_e34f58cf-baf2-4d9e-a110-78ebea544896,CP-01,03   SOU CP-1 55010 9.C,true,C1,1225845,_a6a12fb0-f244-4238-b90c-69bb7112ac6e,ShuntCompensator
_3e3607f0-5cb5-4a07-9b76-0a2e18487727,CP-02,03   SOU CP-2 55020 9.C,true,C2,1225847,_a6a12fb0-f244-4238-b90c-69bb7112ac6e,ShuntCompensator
_9c8ffc22-57ce-4088-9948-fe26fcfca6a5,CP-03,03   SOU CP-3 55030 9.C,true,C3,1225849,_a6a12fb0-f244-4238-b90c-69bb7112ac6e,ShuntCompensator
_738c7748-192a-4539-a2b7-953def6f89cd,RE-03,03   TED RE-3    B1 100I,true,R3,1227727,_4fb15506-d604-4757-8d6f-dc688cad5a3e,ShuntCompensator
_7e87c144-d329-4b1d-9694-bb2083df61c4,RE-04,03   TED RE-4 A3600 50.I,true,R4,1227729,_4fb15506-d604-4757-8d6f-dc688cad5a3e,ShuntCompensator
_0c4a7469-0daf-4453-acd4-20b4331b400c,CP-01,03   TRZ CP-1 55015  7.C,true,C1,1229402,_599c5720-4178-44cc-9550-20f9797afc58,ShuntCompensator
_818955dd-a19c-45e7-925c-3f8595ab2d2a,CP-02,03   TRZ CP-2 55025  7.C,true,C2,1229404,_599c5720-4178-44cc-9550-20f9797afc58,ShuntCompensator
_1fed233e-122f-4413-8800-f4b642fe4cff,CP-01,03   TSN CP-1 65010 18.I,true,C1,1229772,_1d194ed3-4d44-4455-bab7-564a692bc85b,ShuntCompensator
_70f22e10-2299-4159-a4df-24f9618a9d5b,CP-11,03   TUE CP-1 55110  9.C,true,C1,1230594,_58b1e44f-8662-4271-b3de-21390029e247,ShuntCompensator
_f91f7439-9c89-4e37-bec6-b85a1d56a309,CP-12,03   TUE CP-1 55120  9.C,true,C1,1230596,_58b1e44f-8662-4271-b3de-21390029e247,ShuntCompensator
_d019a47c-2759-4a64-b4db-f787577daf77,CP-21,03   TUE CP-2 55210  9.C,true,C2,1230598,_58b1e44f-8662-4271-b3de-21390029e247,ShuntCompensator
_7d51f0cc-83b9-4162-b2e0-47071e0ba9ae,CP-22,03   TUE CP-2 55220  9.C,true,C2,1230600,_58b1e44f-8662-4271-b3de-21390029e247,ShuntCompensator
_bf18b884-87f5-4c66-a3aa-7a764ed31fd3,CP-01,03   VIB CP-1 55015 7.3C,true,C1,1232379,_c08b8243-3041-40eb-82be-4bf830aa88d6,ShuntCompensator
_c8a27877-85d8-4e08-a55d-f2749697613c,CP-01,03   VQE CP-1 55010 6.C,true,C1,1232609,_eaba2975-f23b-4bbb-911b-89f850b0ceae,ShuntCompensator
_3514c70e-6889-487f-ace4-8aa95d5e73ea,CP-02,03   VQE CP-2 55020 6.C,true,C2,1232611,_eaba2975-f23b-4bbb-911b-89f850b0ceae,ShuntCompensator
_b4c554fe-e477-45d8-bbed-6a2fd861486a,CP-03,03   VQE CP-3 55030 5.5C,true,C3,1232613,_eaba2975-f23b-4bbb-911b-89f850b0ceae,ShuntCompensator
_5e904443-0a95-4e36-bc11-beea6581d6f9,RE-04,03   VQE RE-4 54010 2.I,true,R4,1232615,_eaba2975-f23b-4bbb-911b-89f850b0ceae,ShuntCompensator
_7ad177cc-ba1e-4d10-94e1-bcadc574e040,CP-01,03   VTP CP-1 75010 15.I,true,C1,1233211,_09296476-2b69-418f-9130-4a7f1f699674,ShuntCompensator
_09a5c249-1948-490a-b2ae-07cf2148a467,CP-01,03   ZRP CP-1 B1    030I,true,C1,1234924,_4120dd81-7c26-44fc-a591-d2d2d83be311,ShuntCompensator
_25fb44d9-0e9b-4a17-9759-3e38f2ec755d,CP-01,03CNTAGN CP-1 75010 36.I,true,C1,1235478,_3c422f23-dc98-4848-9cc6-f4a282dbf441,ShuntCompensator
_b9b34982-3d45-475e-8dc6-2b569853ef39,CP-01,03CNTCAL CP-1 75010 30.I,true,C1,1240415,_f83b021e-3953-41f9-b52d-e56434275264,ShuntCompensator
_fffae29b-62ee-424b-bc16-923ebefbc59b,RE-01,03CNTCAL RE-1 44010 25.I,true,R1,1240417,_f83b021e-3953-41f9-b52d-e56434275264,ShuntCompensator
_8f3cb827-fb4a-4b05-885f-0642c8a65be1,CP-01,03CNTFAJ CP-1 75010 10.C,true,C1,1244051,_40029a03-c49a-4386-8722-e0e1d0c64067,ShuntCompensator
_c7bbabf4-c232-4bc1-bac9-f0051e275e69,CP-01,03CNTFSO CP-1 75010 30.C,true,C1,1245080,_ed2605f3-a038-45d0-a1fa-8e0169c130fa,ShuntCompensator
_923ff036-7609-4481-a76e-a8d07da23cf4,CP-01,03CNTGDL CP-1 75010 06.I,true,C1,1245439,_d9d072fc-ff0f-4aac-991b-eafba0dcd29a,ShuntCompensator
_59e24518-f37b-4d03-ada3-c6fab1b95647,CP-01,03CNTGPE CP-1 75010 18.I,true,C1,1245763,_9af1de57-14a5-4dc2-b65d-5e531af32ff3,ShuntCompensator
_3a5a470f-6965-4717-9ade-85f2aced360b,CP-01,03CNTHDZ CP-1 75010 15.C,true,C1,1246154,_d31ae867-cea5-465e-8948-850a2644ba37,ShuntCompensator
_444a118e-74b9-4cac-a672-b0ac16a09761,CP-01,03CNTJRZ CP-1 75010 07.I,true,C1,1247605,_63d44d72-38f2-49ce-8479-bf438f313a35,ShuntCompensator
_6124f9d6-f21b-4be0-a713-22714b3240a7,CP-01,03CNTLOG CP-1 45010 1.8C,true,C1,1248522,_67faa75a-953c-4dcc-b96b-6c53b4f6341a,ShuntCompensator
_0fbd7f50-c1bb-4312-a402-1d1b942bce7d,CP-02,03CNTLOG CP-2 45020 1.2C,true,C2,1248524,_67faa75a-953c-4dcc-b96b-6c53b4f6341a,ShuntCompensator
_a274f2ee-b1c1-482b-9383-49aea2c93fb2,CP-01,03CNTMHS CP-1 75010 15.I,true,C1,1250660,_84823ae8-e537-4b4f-99a6-d63068f861e7,ShuntCompensator
_a26fa602-c735-4a8b-bb41-c31e13b7f13a,CP-01,03QROMRS CP-1 75010 15.C,true,C1,1252011,_ef68d767-fb97-4b29-9ada-d037cfc93b89,ShuntCompensator
_039356c0-5dff-466c-8126-eeb49dc097fb,CP-01,03CNTSLD CP-1 75010 30.I,true,C1,1258625,_93e7d962-78b5-4f6b-aad8-db1b906df7a4,ShuntCompensator
_0782b253-3fd9-4027-a7a4-c43c2e6e65f3,CP-01,03CNTSLO CP-1 75010 30.I,true,C1,1259235,_14f2f430-4134-4565-aec1-01390e5f12b6,ShuntCompensator
_b51715c0-6450-4b1c-ba45-59a8012df656,CP-01,03CNTSLW CP-1 75010 30.I,true,C1,1259542,_b2f4287b-3c12-4311-b18c-95e6b140bb06,ShuntCompensator
_c6c7ebdf-bccb-4793-8327-56c228bc96e5,CP-01,03CNTTLO CP-1 75010 5.I,true,C1,1262526,_90b207f8-cd4a-437d-bf6b-67a443daa677,ShuntCompensator
_9b4a2796-30f7-4745-8acd-3ed552ad2a49,CP-01,03CNTVAR CP-1 75010 04.I,true,C1,1263229,_594f1ac2-cf26-4733-9b10-1c0156b38946,ShuntCompensator
_3cc4a14d-a82f-4148-a1bf-ee28ffdab354,CP-01,03CNTVHO CP-1 75010 10.C,true,C1,1263676,_76f4c355-d17e-4115-8f49-55e7ff938dcd,ShuntCompensator
_6fe41edd-da3c-4e98-ae30-9fe912a37cea,CP-01,03COCATO CP-1 75010 07.C,true,C1,1267869,_3127f0dd-66f7-4843-a549-14fac39217f5,ShuntCompensator
_90eda013-d16c-42a3-b382-49cefdee4563,CP-01,03COCESO CP-1 75010 4.I,true,C1,1274318,_9abc7f38-c5a6-4df1-b4eb-96ea1d96adb5,ShuntCompensator
_035e34b8-9a6f-41de-b4fc-09663f2bf52d,CP-01,03COCLAG CP-1 75010 09.I,true,C1,1276752,_d3b94290-954f-452f-b670-c4810382e414,ShuntCompensator
_d5ac6b78-ed76-40e6-8051-af10a265619f,CP-01,03COCMTC CP-1 75010 15.C,true,C1,1279923,_d6b83c69-47c0-4c18-812b-39162e2f5022,ShuntCompensator
_6872b9d5-72d6-404d-8d78-575a236d4b83,CP-01,03COCPIZ CP-1 75010 9.C,true,C1,1281524,_4c724ea1-98b0-490d-aa71-875fb25252fe,ShuntCompensator
_1789578b-72aa-4c03-84e9-527545164c8d,CP-01,03COCPUU CP-1 65010 8.C,true,C1,1282473,_f312eba3-ac2b-45b6-9142-18736e9f0129,ShuntCompensator
_c8ca5dc0-edd4-4310-9ef9-b9c4710f118d,CP-01,03COCSTG CP-1 75010 15.I,true,C1,1283708,_f8b84f81-dc6c-402a-a899-eabadb946b4d,ShuntCompensator
_60138fbb-990d-4dac-9499-e642fc93d1f8,CP-01,03COCTEC CP-1 75010 15.I,true,C1,1285043,_cefab600-aa3e-48a4-ab1a-ba008290e352,ShuntCompensator
_ab4bc9d1-c185-4a34-9960-ae57a98340b0,CP-01,03COCVIH CP-1 75010 07.C,true,C1,1287681,_8fa7557e-2109-42b2-b032-8813c20470aa,ShuntCompensator
_82649a2e-7862-4372-a323-85ce8269b216,CP-01,03COCYUR CP-1 75010 9.I,true,C1,1288174,_021ec375-4b44-4557-a484-5484e0dc6437,ShuntCompensator
_80b557fd-d15a-4f51-9f2e-d719d5ac9067,CP-01,03GTOABA CP-1 75010 30.I,true,C1,1290168,_6bd5a791-8b44-4e8b-b7f1-875ecd9998f8,ShuntCompensator
_e5c1830d-86ba-4cb0-a4ab-4ce871df2d82,CP-01,03GTOABS CP-1 75010 30.C,true,C1,1290354,_198fdd10-f292-452d-9c0b-3637959f3657,ShuntCompensator
_5b40a901-1921-43fb-8231-499f24a479a9,CP-01,03GTOAPI CP-1 75010 30.C,true,C1,1290914,_c87b1071-caaa-4d24-afa3-1c49788c20ac,ShuntCompensator
_4fcda0ec-9deb-400c-89bb-b326c40fa0ca,CP-01,03GTOAPS CP-1 75010 10.I,true,C1,1291401,_005ef163-0742-4fc8-b9d7-b4a8d6b1fe56,ShuntCompensator
_e1d4433b-8158-4526-918c-31b7c0dddb0e,CP-01,03GTOAQM CP-1 75010 22.I,true,C1,1291710,_adb6d0a9-2ed2-47d6-820d-c04faad6f1f7,ShuntCompensator
_6fc54c1a-b95e-4dc3-9819-c5f91600bbed,CP-01,03GTOCAE CP-1 75010 30.I,true,C1,1293005,_bd050478-c8f9-4550-8ab4-7b0a2096da6a,ShuntCompensator
_cecd40f7-a850-4da8-b079-c6463296383f,CP-01,03GTOCYA CP-1 75010 30.C,true,C1,1295541,_ce81d0f6-2a0f-46c5-bb87-30b3a912ed7c,ShuntCompensator
_178e2e7e-92aa-4caa-bd4e-3468d2c06694,CP-01,03GTOIGC CP-1 75010 30.I,true,C1,1300345,_b1218aaa-94a5-4122-b1ab-598676e6640b,ShuntCompensator
_316b4fcf-4752-4b2b-8f18-75d597798760,CP-01,03GTOIRA CP-1 75010 30.C,true,C1,1301046,_aef0d948-a83e-42c0-8d0d-55fdf9215bf4,ShuntCompensator
_2ba2e693-c9d7-4d39-aeb1-c3ced712a439,CP-01,03GTOIRP CP-1 75010 30.I,true,C1,1301676,_92c8ed3d-df67-41f2-a672-193761d195c8,ShuntCompensator
_839c6aef-dbdf-4ec3-8326-a72b2c30253e,CP-01,03GTOLNO CP-1 75010 21.I,true,C1,1305319,_411b89d0-ca21-49fb-b65e-c0e7a4511f6e,ShuntCompensator
_8d2d29d3-c240-465b-a3f3-30b61df7eba0,CP-01,03GTOLNU CP-1 75010 30.I,true,C1,1306364,_b691e4dc-ce8e-4f47-ac4c-85397708c370,ShuntCompensator
_78d88939-15e6-418a-be9c-f354c5f956c1,CP-01,03GTOLVR CP-1 75010 15.I,true,C1,1307438,_fdec849d-cc45-4eb2-a6a8-b73321972f56,ShuntCompensator
_bc165a2f-98ed-48b2-b8ba-9549df236c93,CP-01,03GTOMLO CP-1 75010 16.I,true,C1,1309035,_9e4718b5-7906-48c1-b488-64284fac1449,ShuntCompensator
_0b2b5540-f976-4035-9b3b-b4fdd1322d26,CP-01,03GTOMRC CP-1 75010 15.I,true,C1,1310202,_89ff96b4-c224-4a52-bb13-16b27fa29d22,ShuntCompensator
