"SynchronousMachine:
ID","SynchronousMachine:
VoltRegStatus","SynchronousMachine:
Description","SynchronousMachine:
InternalId","SynchronousMachine:
Name","SynchronousMachine:
Parent","SynchronousMachine:
ObjectType","SynchronousMachine:
RegulatingCondEqRegulatesTerminal:
Terminal:
ID","Terminal:
InternalId","Terminal:
Name","Terminal:
Parent","Terminal:
ObjectType"
_4ec5ddc1-bcf6-4a5e-9bb2-490cb2049409,Fixed Voltage Regulation,01VAE-U5,872426,UN-05,_1e52b565-b7af-44d1-a71b-6d82f4ee4478,SynchronousMachine,_aa064d13-4e3b-4b8f-87d4-34e547ea6864,872427,T1,_4ec5ddc1-bcf6-4a5e-9bb2-490cb2049409,Terminal
_3cc31627-500c-45e5-ac4b-a9c9bc5c1cd0,Fixed Voltage Regulation,01VAE-U6,872428,UN-06,_1e52b565-b7af-44d1-a71b-6d82f4ee4478,SynchronousMachine,_b85baabe-7f09-424d-a23c-66f1551c2d7d,872429,T1,_3cc31627-500c-45e5-ac4b-a9c9bc5c1cd0,Terminal
_c603ba47-8f1a-4bbe-95a9-e187f27b403f,Fixed Voltage Regulation,01VAE-U7,872430,UN-07,_1e52b565-b7af-44d1-a71b-6d82f4ee4478,SynchronousMachine,_537f1148-a188-4ae5-ad17-5d187f0abed9,872431,T1,_c603ba47-8f1a-4bbe-95a9-e187f27b403f,Terminal
_da93637d-a6b9-4e3f-9f40-0f53d7d1b906,Fixed Voltage Regulation,01VAE-U3,872473,UN-03,_cdc419ec-c126-4b1d-a6a4-bfeb25d81c11,SynchronousMachine,_d28a243f-b12b-4e64-af21-364a70ccde22,872474,T1,_da93637d-a6b9-4e3f-9f40-0f53d7d1b906,Terminal
_d3c9d453-4332-4ed8-ab14-b48cd2e0ba56,Fixed Voltage Regulation,01VAE-PQ2,872527,UNPQ2,_7235d2d0-e1d5-488a-b995-617508becd27,SynchronousMachine,,,,,
_06be53f1-fcef-451d-a290-3248ce7e9582,Fixed Voltage Regulation,01VAE-U10,872529,UN-10,_7235d2d0-e1d5-488a-b995-617508becd27,SynchronousMachine,_61b3d8bb-c9b9-4759-b579-3c6f5d23a151,872530,T1,_06be53f1-fcef-451d-a290-3248ce7e9582,Terminal
_1420715f-b0d8-4bf6-bf42-580574d79996,Fixed Voltage Regulation,01VAE-U8,872531,UN-08,_7235d2d0-e1d5-488a-b995-617508becd27,SynchronousMachine,_7730b0ff-5f60-42b9-92f1-8cbbc46af13d,872532,T1,_1420715f-b0d8-4bf6-bf42-580574d79996,Terminal
_8fc9732a-3370-4909-b23d-d4088a9dda27,Fixed Voltage Regulation,01VAE-U9,872533,UN-09,_7235d2d0-e1d5-488a-b995-617508becd27,SynchronousMachine,_541c0d39-1f41-41f8-9fd3-2d6353565ba2,872534,T1,_8fc9732a-3370-4909-b23d-d4088a9dda27,Terminal
_7784048d-37bf-4fcb-94d5-c280a69b058d,Fixed Voltage Regulation,01VAE-PQ1,872551,UNPQ1,_9b3fea62-7993-4704-b1f0-be86a2238e29,SynchronousMachine,,,,,
_f759e019-2d29-4ef9-be18-cd9c82fa47a9,Fixed Voltage Regulation,01VAE-U4,872553,UN-04,_9b3fea62-7993-4704-b1f0-be86a2238e29,SynchronousMachine,_baf089ee-7d1b-42ef-a32b-e31c0b0d6018,872554,T1,_f759e019-2d29-4ef9-be18-cd9c82fa47a9,Terminal
_ed8d69fc-2fcf-4453-9910-c2c8beef0755,Fixed Voltage Regulation,01VAJ-U1,874624,UN-01,_cc2ffa82-a61c-4784-a85b-050ab9536aa9,SynchronousMachine,_89a0c154-db8f-495f-9517-d6c82ff34699,874625,T1,_ed8d69fc-2fcf-4453-9910-c2c8beef0755,Terminal
_52f088af-af67-4e10-ab1f-95f2da7d5856,Fixed Voltage Regulation,01VDF-U1,876907,UN-01,_2d43e0db-06aa-4678-b194-6e6618645368,SynchronousMachine,_87d16656-2b9f-46ea-86d6-d452003851eb,876908,T1,_52f088af-af67-4e10-ab1f-95f2da7d5856,Terminal
_5d76e8c3-bfca-47fe-b39b-0b7226b8962d,Fixed Voltage Regulation,01VDM-U8,878005,UN-08,_5e73206a-46ff-4fb9-b294-7d6295d95855,SynchronousMachine,_ab324094-bb55-4dbd-bf2f-e99878e13d33,878006,T1,_5d76e8c3-bfca-47fe-b39b-0b7226b8962d,Terminal
_f71d4682-289f-4451-bdd0-a7b21e7ef1a2,Fixed Voltage Regulation,01VIC-U1,880040,UN-01,_331fe480-a4dc-44fb-9cf4-23a2b876b827,SynchronousMachine,_29b1fe0b-8ee4-468b-99de-cc91dce922d6,880041,T1,_f71d4682-289f-4451-bdd0-a7b21e7ef1a2,Terminal
_456cae06-e359-4fc1-88a7-d6154e5eedf4,Fixed Voltage Regulation,01VIL-U1,883181,UN-01,_50b4cf67-9b2f-40bd-9e5d-98c63df79eeb,SynchronousMachine,_3dac1b9e-9a0d-4996-b6ff-a55a52f30cbf,883182,T1,_456cae06-e359-4fc1-88a7-d6154e5eedf4,Terminal
_dcd4e2d1-415b-41a8-b461-6c2b3cccd5c2,Fixed Voltage Regulation,01VIL-U2,883183,UN-02,_50b4cf67-9b2f-40bd-9e5d-98c63df79eeb,SynchronousMachine,_7b12737c-a8f4-4f8a-9ef2-7a226ce974c7,883184,T1,_dcd4e2d1-415b-41a8-b461-6c2b3cccd5c2,Terminal
_dad6da1d-3e54-42ed-9922-2a81205e5095,Fixed Voltage Regulation,01VIL-U3,883185,UN-03,_50b4cf67-9b2f-40bd-9e5d-98c63df79eeb,SynchronousMachine,_3adbf6de-c866-4240-915b-e36f72fa6cb4,883186,T1,_dad6da1d-3e54-42ed-9922-2a81205e5095,Terminal
_f32808ce-3783-4c22-bd81-ed0a0e0192fd,Fixed Voltage Regulation,01VIL-U4,883187,UN-04,_50b4cf67-9b2f-40bd-9e5d-98c63df79eeb,SynchronousMachine,_a4924b80-c5a7-49d9-936e-896ca29a8de5,883188,T1,_f32808ce-3783-4c22-bd81-ed0a0e0192fd,Terminal
_4650dd98-8962-49f2-8798-ff3afb9e89e4,Fixed Voltage Regulation,01VMD-PQ1,884993,UNPQ1,_7c93661b-9955-4951-8f2e-4dc48c50a290,SynchronousMachine,,,,,
_38959b2b-24b5-4b77-a39e-566daf388dc9,Fixed Voltage Regulation,01VMD-U1,884995,UN-01,_7c93661b-9955-4951-8f2e-4dc48c50a290,SynchronousMachine,_bcfd4a9b-1826-4840-af38-e84ba8727991,884996,T1,_38959b2b-24b5-4b77-a39e-566daf388dc9,Terminal
_2e388379-1ab0-40d6-bf3c-e1ae4fbc482a,Fixed Voltage Regulation,01VMD-U2,884997,UN-02,_7c93661b-9955-4951-8f2e-4dc48c50a290,SynchronousMachine,_afc6263c-1516-4823-8d12-a5db645fa4d9,884998,T1,_2e388379-1ab0-40d6-bf3c-e1ae4fbc482a,Terminal
_efd59844-a75e-430d-a4d4-4d70c72aa631,Fixed Voltage Regulation,01VMD-U3,884999,UN-03,_7c93661b-9955-4951-8f2e-4dc48c50a290,SynchronousMachine,_872b0ab1-7ab9-42e3-a941-484ffcec75f2,885000,T1,_efd59844-a75e-430d-a4d4-4d70c72aa631,Terminal
_95c10047-c1db-45ee-a7dc-0a96159d7334,Fixed Voltage Regulation,01BBR-U1,892837,UN-01,_79f6b7c4-5631-4a01-8c16-f2339ebcd28c,SynchronousMachine,_5d1c9dbf-e355-43c7-800a-1730c4b06e1f,892838,T1,_95c10047-c1db-45ee-a7dc-0a96159d7334,Terminal
_8e7697ec-2aaf-4333-a43e-fc2b438e7d6f,Fixed Voltage Regulation,01BBR-U3,892839,UN-03,_79f6b7c4-5631-4a01-8c16-f2339ebcd28c,SynchronousMachine,_ae2c1b20-c132-46a8-8d3e-732ea2eb9946,892840,T1,_8e7697ec-2aaf-4333-a43e-fc2b438e7d6f,Terminal
_48c6b1b7-fec0-4ecf-91ff-0a2a2a3ad0cf,Fixed Voltage Regulation,08CPC-U1,895394,UN-01,_39b2a70b-0b1b-499b-a6bb-262a225fbb5f,SynchronousMachine,_befeca7a-e748-45e2-83dc-5e939cbf3e0b,895395,T1,_48c6b1b7-fec0-4ecf-91ff-0a2a2a3ad0cf,Terminal
_fa2f18f3-5644-41f7-8a13-0e365733a25f,Fixed Voltage Regulation,08EGU-U1,895990,UN-PTA,_fd1d5577-ffef-419a-b911-e752c6861ebf,SynchronousMachine,_ea590a79-00bb-44cd-9ef8-105df7cabde5,895923,T1,_23eb002a-23ab-4401-9f25-5564b50f5eca,Terminal
_8537288a-6aaa-4d15-bdcd-37310eabb2ab,Fixed Voltage Regulation,08ERP-U1,896091,UN-PTA,_9074e087-fabf-40d8-9778-fb4cb7439509,SynchronousMachine,_884ba0db-d292-42af-8144-9a41486d3dcb,896070,T1,_ae763fd5-d92e-4310-bddf-7ddc368ba441,Terminal
_ecadacc8-aca9-4bd5-8d0f-ba37da8082fd,Fixed Voltage Regulation,01LER-U1,904580,UN-01,_3b5d5f59-a9ce-4509-a1ee-cc7e48892ecd,SynchronousMachine,_3213cf87-b6d5-41cb-8d10-5d5295a1b757,904581,T1,_ecadacc8-aca9-4bd5-8d0f-ba37da8082fd,Terminal
_316f7b9d-2c48-4d9a-aa8c-de8cdfae2702,Fixed Voltage Regulation,01LER-U2,904582,UN-02,_3b5d5f59-a9ce-4509-a1ee-cc7e48892ecd,SynchronousMachine,_e3a4b440-08a6-41a2-b4b0-9627b9ed7017,904583,T1,_316f7b9d-2c48-4d9a-aa8c-de8cdfae2702,Terminal
_2380cdf0-e801-470c-8a48-6a95d13a1620,Fixed Voltage Regulation,01LER-U3,904584,UN-03,_3b5d5f59-a9ce-4509-a1ee-cc7e48892ecd,SynchronousMachine,_88bebd6f-7ad0-4000-be04-03edaa389289,904585,T1,_2380cdf0-e801-470c-8a48-6a95d13a1620,Terminal
_4d4171e2-e3ec-4442-a3ee-29bd91e44341,Fixed Voltage Regulation,01TIN-U3,908182,UN-03,_80fcb42b-c193-4624-a762-9d85362e8c9b,SynchronousMachine,_08d401ac-4d63-4f68-8118-dae88b927e00,908183,T1,_4d4171e2-e3ec-4442-a3ee-29bd91e44341,Terminal
_258cf877-a183-4a4e-8214-ebf6e0d39f4a,Fixed Voltage Regulation,08ESI-U1,911534,UN-PTA,_d10215bf-dfb4-4b87-a914-804ba0f49825,SynchronousMachine,_10882901-1c50-4bc9-8864-4bb068bdfd1c,911530,T1,_f248e7b7-69b3-43dc-97d4-6a661641101c,Terminal
_cbdc59ef-d862-4906-93bd-a4e184152414,Fixed Voltage Regulation,08ETI-U1,911609,UN-PTA,_84523aaf-5484-400c-b7f8-32a8599f509b,SynchronousMachine,_2182dad1-74bb-4ed5-b394-247108a96936,911554,T1,_e7b4e399-5ce8-4718-b735-29955844614c,Terminal
_33698f9f-f2d6-4bd5-9a3d-a515770d4c3b,Fixed Voltage Regulation,08HRA-U1,912502,UN-01,_3081e3ae-ce66-483e-8ac6-1b35e32e8080,SynchronousMachine,_fceb03dd-9272-40db-a496-78a61f5eac32,912503,T1,_33698f9f-f2d6-4bd5-9a3d-a515770d4c3b,Terminal
_5a171b99-730a-415f-978c-a94a7c5b9cad,Fixed Voltage Regulation,08HRA-U2,912504,UN-02,_3081e3ae-ce66-483e-8ac6-1b35e32e8080,SynchronousMachine,_50a65dba-2e5c-4be9-9a5d-5751f9a97a22,912505,T1,_5a171b99-730a-415f-978c-a94a7c5b9cad,Terminal
_e67beeda-d1de-42a6-9f37-329d2466dfb3,Fixed Voltage Regulation,08HRA-U3,912506,UN-03,_3081e3ae-ce66-483e-8ac6-1b35e32e8080,SynchronousMachine,_b7a967ac-5caf-41d8-bab6-2470c00de247,912507,T1,_e67beeda-d1de-42a6-9f37-329d2466dfb3,Terminal
_f25d45c0-15fc-4e0e-8534-2361e7bbc743,Fixed Voltage Regulation,08IKL-U1,912892,UN-01,_ee1f17d6-4831-4e77-9457-c56f2a3b61ae,SynchronousMachine,_6943a802-1994-4827-8a02-d41025c06367,912893,T1,_f25d45c0-15fc-4e0e-8534-2361e7bbc743,Terminal
_f5a26281-0e32-47c1-86c7-ad9213e94c5d,Fixed Voltage Regulation,08LRA-U2,915371,UN-02,_1c954656-42ef-40f6-9e9f-7dbecb711259,SynchronousMachine,_3f8e338b-8e00-4b22-b457-a992378f9557,915372,T1,_f5a26281-0e32-47c1-86c7-ad9213e94c5d,Terminal
_68d45fa8-5893-4900-ac9d-5c97be9ee0c5,Fixed Voltage Regulation,08LRA-U3,915373,UN-03,_1c954656-42ef-40f6-9e9f-7dbecb711259,SynchronousMachine,_c00638c2-173d-4fb5-8f70-ab4999dfd2c7,915374,T1,_68d45fa8-5893-4900-ac9d-5c97be9ee0c5,Terminal
_55a84d21-9a4e-4bd0-8b85-a2e149d4fe83,Fixed Voltage Regulation,08LRA-U4,915375,UN-04,_1c954656-42ef-40f6-9e9f-7dbecb711259,SynchronousMachine,_e105cd83-b6b5-4ba4-88ef-31b15859a2c0,915376,T1,_55a84d21-9a4e-4bd0-8b85-a2e149d4fe83,Terminal
_5fd50c25-98c7-412e-a093-4a34b9e509b6,Fixed Voltage Regulation,08MDA-U1,916460,UN-01,_94b78ddb-6013-4680-bf46-5361d3fee3f3,SynchronousMachine,_18d68418-3297-4fc8-8491-20c033d40802,916461,T1,_5fd50c25-98c7-412e-a093-4a34b9e509b6,Terminal
_b50f460d-d76a-409a-bd27-b158aef53d82,Fixed Voltage Regulation,08MDA-U2,916462,UN-02,_94b78ddb-6013-4680-bf46-5361d3fee3f3,SynchronousMachine,_96444d45-3541-43f1-be03-b5143affbc0e,916463,T1,_b50f460d-d76a-409a-bd27-b158aef53d82,Terminal
_3feaca95-48c2-42d0-8eb0-d9bc8b3284e1,Fixed Voltage Regulation,08MDA-U3,916464,UN-03,_94b78ddb-6013-4680-bf46-5361d3fee3f3,SynchronousMachine,_0e290fd8-f729-48bc-839b-5e77aabaf6bd,916465,T1,_3feaca95-48c2-42d0-8eb0-d9bc8b3284e1,Terminal
_37693541-c43c-4f84-b41d-3417d2958ab7,Fixed Voltage Regulation,08MDP-PTA,917334,UNPTA,_9f832f01-ce08-4670-8ede-0dd8175bd967,SynchronousMachine,,,,,
_dab99290-0331-45ea-8d8f-6fb782fa7bed,Fixed Voltage Regulation,08MDP-U1,917336,UN-01,_9f832f01-ce08-4670-8ede-0dd8175bd967,SynchronousMachine,_573100f6-1c1c-47aa-8adc-178e5039ce79,917337,T1,_dab99290-0331-45ea-8d8f-6fb782fa7bed,Terminal
_4273f7a6-2783-4342-a289-ef1e6081a03a,Fixed Voltage Regulation,08MDP-U2,917338,UN-02,_9f832f01-ce08-4670-8ede-0dd8175bd967,SynchronousMachine,_d59b7424-4fe2-4f4e-bc41-20ab39dbf639,917339,T1,_4273f7a6-2783-4342-a289-ef1e6081a03a,Terminal
_9b53a4b3-bdc3-4b6d-9769-31a9f432208d,Fixed Voltage Regulation,08MDP-U3,917348,UN-03,_d1833dc9-7ce3-419c-b02d-27ff4fb7b231,SynchronousMachine,_c0b36438-3e1e-42c5-aa85-7126d3f1a638,917349,T1,_9b53a4b3-bdc3-4b6d-9769-31a9f432208d,Terminal
_e07c0245-a950-4315-a124-ee78e38fa55d,Fixed Voltage Regulation,08NIZ-U1,918287,UN-01,_c0b040f1-2b23-48ef-9f7d-258103a39140,SynchronousMachine,_2a19930b-35d4-4365-84d3-222130566116,918288,T1,_e07c0245-a950-4315-a124-ee78e38fa55d,Terminal
_341671fe-d79a-4052-a7f7-f02f41bacd6c,Fixed Voltage Regulation,08NIZ-U2,918289,UN-02,_c0b040f1-2b23-48ef-9f7d-258103a39140,SynchronousMachine,_5176928f-bfba-4ea6-93d7-def52cb268bb,918290,T1,_341671fe-d79a-4052-a7f7-f02f41bacd6c,Terminal
_69e47076-6fd2-4f90-bcc9-3a435be4af5a,Fixed Voltage Regulation,02ABT-PTA,931981,UNPTA,_063a7444-1080-4d24-b030-72c4d02393ae,SynchronousMachine,,,,,
_5e15caa9-0494-43ac-ae28-68378da54848,Fixed Voltage Regulation,02ABT-U1,931983,UN-01,_063a7444-1080-4d24-b030-72c4d02393ae,SynchronousMachine,_5e95b871-ae06-4faa-a509-5214127433e0,931984,T1,_5e15caa9-0494-43ac-ae28-68378da54848,Terminal
_ae15848e-20dd-4898-9b7e-27b0b2dc796c,Fixed Voltage Regulation,02ABT-U2,931989,UN-02,_465126af-1833-425f-979d-4b12872d8a4a,SynchronousMachine,_e129b85f-6e60-411e-8995-055dc5842872,931990,T1,_ae15848e-20dd-4898-9b7e-27b0b2dc796c,Terminal
_c84e0506-29b4-48e5-bfe0-3130a352483b,Fixed Voltage Regulation,02ANG-U1,932533,UN-01,_0fb6246c-1752-455c-9d17-d35bbbfeb8b7,SynchronousMachine,_aa04f2b2-7d2d-4da4-8012-045facb61c4a,932534,T1,_c84e0506-29b4-48e5-bfe0-3130a352483b,Terminal
_edc71d5c-852e-4214-8aea-cdd660b04259,Fixed Voltage Regulation,02ANG-U2,932535,UN-02,_0fb6246c-1752-455c-9d17-d35bbbfeb8b7,SynchronousMachine,_5af99ac4-d504-4fb8-b157-11d987953d1a,932536,T1,_edc71d5c-852e-4214-8aea-cdd660b04259,Terminal
_a28c16c4-76a6-434b-b463-54341a10e762,Fixed Voltage Regulation,02ANG-U3,932537,UN-03,_0fb6246c-1752-455c-9d17-d35bbbfeb8b7,SynchronousMachine,_e7c45b87-3bfc-44ad-b8a3-7a37a728d309,932538,T1,_a28c16c4-76a6-434b-b463-54341a10e762,Terminal
_e5216007-529c-4959-a60e-dda5f10724b9,Fixed Voltage Regulation,02ANG-U4,932539,UN-04,_0fb6246c-1752-455c-9d17-d35bbbfeb8b7,SynchronousMachine,_050069c2-093b-4f52-9908-47d8eb41bba2,932540,T1,_e5216007-529c-4959-a60e-dda5f10724b9,Terminal
_05c8c50c-ab1f-48fa-980f-b46f71bbb011,Fixed Voltage Regulation,02ANG-U5,932541,UN-05,_0fb6246c-1752-455c-9d17-d35bbbfeb8b7,SynchronousMachine,_8cd778a9-305c-4bdc-98c4-2ca5a7aaf5bc,932542,T1,_05c8c50c-ab1f-48fa-980f-b46f71bbb011,Terminal
_3d09f53e-c3e9-4d6b-8cc2-005b485caf9d,Fixed Voltage Regulation,02BII-U1,933553,UN-01,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine,_a7beaeee-f28d-4fb8-a1c7-c248654b27d7,933338,T1,_ba1b8303-f6f0-40c1-ac77-f078fc7fa22a,Terminal
_e98be881-4556-438c-b2bd-41725af726b0,Fixed Voltage Regulation,02BII-U10,933555,UN-10,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine,_adfceba0-948d-44f0-825e-212bd50ecca0,933340,T1,_b9df6e54-9daf-4b5f-9fee-a60b21176805,Terminal
_781bb663-4963-44ab-9526-1a11858ffc63,Fixed Voltage Regulation,02BII-U11,933557,UN-11,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine,_adfceba0-948d-44f0-825e-212bd50ecca0,933340,T1,_b9df6e54-9daf-4b5f-9fee-a60b21176805,Terminal
_700c1188-5756-47c9-a840-8062330230f5,Fixed Voltage Regulation,02BII-U12,933559,UN-12,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine,_adfceba0-948d-44f0-825e-212bd50ecca0,933340,T1,_b9df6e54-9daf-4b5f-9fee-a60b21176805,Terminal
_7427282f-ceac-467a-aaa5-3850d4f48faf,Fixed Voltage Regulation,02BII-U2,933561,UN-02,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine,_a7beaeee-f28d-4fb8-a1c7-c248654b27d7,933338,T1,_ba1b8303-f6f0-40c1-ac77-f078fc7fa22a,Terminal
_2d768df0-c0ca-40f0-9bf5-edc551855e10,Fixed Voltage Regulation,02BII-U3,933563,UN-03,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine,_a7beaeee-f28d-4fb8-a1c7-c248654b27d7,933338,T1,_ba1b8303-f6f0-40c1-ac77-f078fc7fa22a,Terminal
_5f04cfa2-c11e-4ce4-a001-c3654efe1376,Fixed Voltage Regulation,02BII-U4,933565,UN-04,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine,_a7beaeee-f28d-4fb8-a1c7-c248654b27d7,933338,T1,_ba1b8303-f6f0-40c1-ac77-f078fc7fa22a,Terminal
_64bef8cc-6537-47f6-8566-0ac56bb400e4,Fixed Voltage Regulation,02BII-U5,933567,UN-05,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine,_a7beaeee-f28d-4fb8-a1c7-c248654b27d7,933338,T1,_ba1b8303-f6f0-40c1-ac77-f078fc7fa22a,Terminal
_67ccf2cf-f583-4295-9cf5-4401b057025b,Fixed Voltage Regulation,02BII-U6,933569,UN-06,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine,_a7beaeee-f28d-4fb8-a1c7-c248654b27d7,933338,T1,_ba1b8303-f6f0-40c1-ac77-f078fc7fa22a,Terminal
_a8f5c614-a932-4b46-87f9-abb95ee76ffb,Fixed Voltage Regulation,02BII-U7,933571,UN-07,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine,_adfceba0-948d-44f0-825e-212bd50ecca0,933340,T1,_b9df6e54-9daf-4b5f-9fee-a60b21176805,Terminal
_5010320d-3aad-40d7-ae7c-afcad5ff8d3a,Fixed Voltage Regulation,02BII-U8,933573,UN-08,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine,_adfceba0-948d-44f0-825e-212bd50ecca0,933340,T1,_b9df6e54-9daf-4b5f-9fee-a60b21176805,Terminal
_b02c48f7-9b16-4aa7-ac05-41d4e9a6171b,Fixed Voltage Regulation,02BII-U9,933575,UN-09,_6ff83431-1ebb-4211-8812-cf3ecf3cd600,SynchronousMachine,_adfceba0-948d-44f0-825e-212bd50ecca0,933340,T1,_b9df6e54-9daf-4b5f-9fee-a60b21176805,Terminal
_32c83c1f-2bf6-4cb1-bc41-d1164320fcef,Fixed Voltage Regulation,02BNS-U1,933818,UN-01,_3d4f7422-ca2a-44b0-81e7-55a313a9af91,SynchronousMachine,_d791f94d-97d9-42ca-8b46-8ef07af89a4e,933799,T1,_d479a4c0-fd87-4290-8bac-b9d1584d264a,Terminal
_c5ee6825-13d8-4356-9afa-19c6df7faa52,Fixed Voltage Regulation,02BNS-U2,933820,UN-02,_3d4f7422-ca2a-44b0-81e7-55a313a9af91,SynchronousMachine,_d791f94d-97d9-42ca-8b46-8ef07af89a4e,933799,T1,_d479a4c0-fd87-4290-8bac-b9d1584d264a,Terminal
_88b00e73-8a97-4e7b-bf0f-726d4ceab886,Fixed Voltage Regulation,02BSD-U10,934065,UN-10,_c02419bc-4278-414e-aaa8-cef78617d0d7,SynchronousMachine,_7785ee60-c49d-4c05-b609-a23bdacd85cb,933933,T1,_bf1fe469-d0a3-4179-a5b2-f4efc3c0b0c9,Terminal
_e82edea3-0e49-45b2-9f6c-1b8ad82a59a7,Fixed Voltage Regulation,02BSD-U11,934067,UN-11,_c02419bc-4278-414e-aaa8-cef78617d0d7,SynchronousMachine,_7785ee60-c49d-4c05-b609-a23bdacd85cb,933933,T1,_bf1fe469-d0a3-4179-a5b2-f4efc3c0b0c9,Terminal
_c9a21fba-d144-4840-8b25-6605c47dda66,Fixed Voltage Regulation,02BSD-U12,934069,UN-12,_c02419bc-4278-414e-aaa8-cef78617d0d7,SynchronousMachine,_7785ee60-c49d-4c05-b609-a23bdacd85cb,933933,T1,_bf1fe469-d0a3-4179-a5b2-f4efc3c0b0c9,Terminal
_ba7cb8c7-7b53-41ec-bad4-9c03ab923589,Fixed Voltage Regulation,02BSD-U13,934071,UN-13,_c02419bc-4278-414e-aaa8-cef78617d0d7,SynchronousMachine,_7785ee60-c49d-4c05-b609-a23bdacd85cb,933933,T1,_bf1fe469-d0a3-4179-a5b2-f4efc3c0b0c9,Terminal
_12dd5b11-aa2d-46e3-b91e-3c4290036cc0,Fixed Voltage Regulation,02BSD-U3,934073,UN-03,_c02419bc-4278-414e-aaa8-cef78617d0d7,SynchronousMachine,_b63a33ff-4eac-4894-ad68-b770934bd177,933931,T1,_27db2992-cdfd-456d-910d-198a2176c975,Terminal
_66da3853-b59e-4b32-a2e3-33f1dfbfffc7,Fixed Voltage Regulation,02BSD-U4,934075,UN-04,_c02419bc-4278-414e-aaa8-cef78617d0d7,SynchronousMachine,_b63a33ff-4eac-4894-ad68-b770934bd177,933931,T1,_27db2992-cdfd-456d-910d-198a2176c975,Terminal
_879a8035-f5cd-45d3-a538-e33eca62bf44,Fixed Voltage Regulation,02BSD-U5,934077,UN-05,_c02419bc-4278-414e-aaa8-cef78617d0d7,SynchronousMachine,_b63a33ff-4eac-4894-ad68-b770934bd177,933931,T1,_27db2992-cdfd-456d-910d-198a2176c975,Terminal
_c8b1d92f-93d4-49cf-830b-da21bad123b1,Fixed Voltage Regulation,02BSD-U6,934079,UN-06,_c02419bc-4278-414e-aaa8-cef78617d0d7,SynchronousMachine,_b63a33ff-4eac-4894-ad68-b770934bd177,933931,T1,_27db2992-cdfd-456d-910d-198a2176c975,Terminal
_fe1b63b2-135f-46e4-ac4d-c7df187e3cf5,Fixed Voltage Regulation,02BSD-U7,934081,UN-07,_c02419bc-4278-414e-aaa8-cef78617d0d7,SynchronousMachine,_b63a33ff-4eac-4894-ad68-b770934bd177,933931,T1,_27db2992-cdfd-456d-910d-198a2176c975,Terminal
_7b59d2d2-9807-41fa-bdca-acf3bd7bc761,Fixed Voltage Regulation,02BSD-U8,934083,UN-08,_c02419bc-4278-414e-aaa8-cef78617d0d7,SynchronousMachine,_7785ee60-c49d-4c05-b609-a23bdacd85cb,933933,T1,_bf1fe469-d0a3-4179-a5b2-f4efc3c0b0c9,Terminal
_c76eab3a-24e4-4e3b-903b-a45e424a7de5,Fixed Voltage Regulation,02BSD-U9,934085,UN-09,_c02419bc-4278-414e-aaa8-cef78617d0d7,SynchronousMachine,_7785ee60-c49d-4c05-b609-a23bdacd85cb,933933,T1,_bf1fe469-d0a3-4179-a5b2-f4efc3c0b0c9,Terminal
_32fea68a-1636-4940-a7c1-e6ff0e5c5db1,Fixed Voltage Regulation,02BSU-U1,934295,UN-01,_b593d2a5-79bf-414b-af74-5065086b2b4b,SynchronousMachine,_b3810fce-ce8b-4f32-8223-d2e466c18fbd,934260,T1,_9ec0d7af-5d6a-4fe0-9c1a-65ecc3bb708c,Terminal
_1da919f2-6fe2-4797-a70d-dfa27d656536,Fixed Voltage Regulation,02BSU-U2,934297,UN-02,_b593d2a5-79bf-414b-af74-5065086b2b4b,SynchronousMachine,_b3810fce-ce8b-4f32-8223-d2e466c18fbd,934260,T1,_9ec0d7af-5d6a-4fe0-9c1a-65ecc3bb708c,Terminal
_0b04626c-9d4d-4ca8-9eea-2648fbe04509,Fixed Voltage Regulation,02CBE-PTA,934544,UNPTA,_6e562cdb-3c54-44d8-b8b5-2e2e32fae834,SynchronousMachine,,,,,
_ceca0464-0a8b-4dea-8376-226cf5705742,Fixed Voltage Regulation,02CBE-U1,934546,UN-01,_6e562cdb-3c54-44d8-b8b5-2e2e32fae834,SynchronousMachine,_ccb00615-6dd6-4445-9f9f-e8476c2cda54,934547,T1,_ceca0464-0a8b-4dea-8376-226cf5705742,Terminal
_c0ceebd7-4ee4-4b50-a676-c70d5c38f935,Fixed Voltage Regulation,02CBE-U2,934548,UN-02,_6e562cdb-3c54-44d8-b8b5-2e2e32fae834,SynchronousMachine,_bd8edefa-7a2c-45d3-b8a5-85963e26c521,934549,T1,_c0ceebd7-4ee4-4b50-a676-c70d5c38f935,Terminal
