"ShuntCompensator:
ID","ShuntCompensator:
VoltageControlFlag","ShuntCompensator:
InternalId","ShuntCompensator:
Name","ShuntCompensator:
Parent","ShuntCompensator:
ObjectType","ShuntCompensator:
RegulatingCondEqRegulatesTerminal:
Terminal:
ID","Terminal:
InternalId","Terminal:
Name","Terminal:
Parent","Terminal:
ObjectType"
_aebe79e7-d48c-48e6-9951-02d4d0176737,false,1317494,CP-01,_53693495-aa47-4ab1-9551-ee03c564f607,ShuntCompensator,,,,,
_7073acdd-b9b8-40a7-a676-7d5604db1c60,false,1319674,CP-01,_e275e06f-e7cd-43e1-b7fb-90d45b521394,ShuntCompensator,,,,,
_84e41644-76c1-46a1-8134-92d422c4e459,false,1325789,CP-01,_409b651e-517b-4de7-8ffc-ef89f68af333,ShuntCompensator,,,,,
_d40bc317-cab2-4da2-8cf6-872da8e01714,false,1328394,CP-01,_39585dcd-b475-48d9-818a-e069cba85d0b,ShuntCompensator,,,,,
_c2c23ac5-97b7-4998-8c54-d3c47a796b8c,false,1329742,CP-01,_4a675b22-bc65-4931-a3bc-6116c3d44940,ShuntCompensator,,,,,
_323c0efc-0293-4fe6-bf4f-8166bd102b2a,false,1330080,CP-01,_55cdf946-6029-446c-805d-b5747895ce0e,ShuntCompensator,,,,,
_1c76fc29-9623-4736-8296-f36f26c2b581,false,1330274,CP-01,_cddb6ad0-af2b-443c-8395-18b35a99d2d9,ShuntCompensator,,,,,
_4bee9ba2-e4f6-4c10-8c4e-d2de9daa4880,false,1332306,CP-01,_90b83448-11f8-409d-9ac0-6ee05f4fb5bf,ShuntCompensator,,,,,
_0594d66a-b99e-4ab9-8f27-42efe76e5d6d,false,1334956,CP-01,_15f2d8f9-91f5-42ed-a420-cf0de1b9e03b,ShuntCompensator,,,,,
_173a3050-a430-4b2a-9049-05c580b7ac94,false,1335397,CP-01,_e145b702-ff0c-4ff1-94ca-91cf4689d832,ShuntCompensator,,,,,
_b10f855b-2927-4fbb-96f4-cbca4e6d007b,false,1336615,CP-01,_af7436c1-c2a8-47fd-8f1a-9dfce50f4355,ShuntCompensator,,,,,
_e3573490-7899-43a8-8c1b-f8d96ebec4e2,false,1337592,CP-01,_11fc8dea-a219-4fbf-b2cf-e6ac2334a4c0,ShuntCompensator,,,,,
_e9ce7df3-51c5-4cb0-a7a6-f58019e5465f,false,1338257,CP-01,_de4cee5c-ca74-4474-a086-48ca08eb9e0a,ShuntCompensator,,,,,
_cb68a2ca-2df2-4234-853c-0250d1d4f0ab,false,1343425,CP-01,_2a651b8a-758d-4d38-930a-04add3e48d14,ShuntCompensator,,,,,
_3bad5f4d-0371-4765-8c8d-ba6417fe5c9f,false,1347811,CP-01,_92bb3936-539f-409d-b9fe-b18cbaa1b12f,ShuntCompensator,,,,,
_b78d75a2-be7a-4a80-8e94-065f2dfe3082,false,1348708,CP-01,_bc45e50b-1f1d-4910-bd77-172e6ee81f18,ShuntCompensator,,,,,
_5f6ec2c2-19e8-430a-9473-1c34af81a53e,false,1349020,CP-01,_273803b1-bc92-40ca-b5e4-5573a9d9a484,ShuntCompensator,,,,,
_861c3f23-9b7e-4163-a6aa-9a1031fe6aec,false,1352114,CP-01,_99f60d72-d53e-42e5-a7d2-8d473986fbce,ShuntCompensator,,,,,
_23f9ad41-afaf-4976-9ed4-47e4127f0b02,false,1354772,CP-01,_b5568e57-bc63-4ce7-a99d-f2e4c501e858,ShuntCompensator,,,,,
_ff358a47-20a1-4b19-824b-39f27c5a5162,false,1356936,CP-01,_2ae125d8-f4e5-466d-a59b-b54dbb61c0b2,ShuntCompensator,,,,,
_9198a4c8-77cd-42a0-bd8e-037405d43ded,false,1363469,CP-01,_b9b123ea-71b3-444b-9815-736170240d7a,ShuntCompensator,,,,,
_0b66262d-ff85-4c08-9c0d-2cc4e3f0ff54,false,1363646,CP-01,_18da68dd-13bc-436e-a53c-670e691e39ff,ShuntCompensator,,,,,
_60886d8d-823c-445a-b4de-4b9b065beeac,false,1365661,RE-01,_d236780c-9e66-4d9f-9126-b5ff60c44111,ShuntCompensator,,,,,
_5a0a3893-ae6e-41ee-b4f2-986e7f3c27f1,false,1369445,CP-01,_db35636d-3a10-42b6-9571-1e417d07e492,ShuntCompensator,,,,,
_b05f45c7-a301-44c4-842d-9284f82c16e4,false,1370402,CP-01,_98ec57d1-4d73-49c7-8e98-1c2147127e7a,ShuntCompensator,,,,,
_a2450038-a662-4ec9-a8a3-83ffeed84aaa,false,1370589,CP-01,_a4d97386-82de-40dc-92f4-f56d8b38d6ff,ShuntCompensator,,,,,
_9e33997d-df77-4031-bdee-5ac742513020,false,1373952,CP-01,_7d234ba1-b1fd-4255-851a-e3bc514baa3e,ShuntCompensator,,,,,
_15147787-b65c-42f4-bf2a-6526f915bf17,false,1374962,CP-01,_976cfec0-b266-4cd0-95b7-f57e03ab9921,ShuntCompensator,,,,,
_df59b433-c03e-4417-bf83-94985c779970,false,1374964,CP-02,_976cfec0-b266-4cd0-95b7-f57e03ab9921,ShuntCompensator,,,,,
_e626c689-96a9-497b-9c72-d5a7ef0c453c,false,1376343,CP-01,_a1077728-a56c-4175-bcbd-e3993dccaa52,ShuntCompensator,,,,,
_0af2d9f3-bd0f-4f25-8041-a78e4bed483e,false,1376667,CP-01,_1fb9a08a-34cc-408b-8312-50e38e3e1e09,ShuntCompensator,,,,,
_4767864c-3abe-4e3f-9068-9d864e8e5bb2,false,1376830,CP-01,_ab7f17e7-bbe6-403f-a751-06a73696adf2,ShuntCompensator,,,,,
_13ed8356-ce84-47bf-86ef-eb9859c63978,false,1377224,CP-01,_a64ce4a2-00c8-459d-824d-5b6e1125d339,ShuntCompensator,,,,,
_fc1e8874-b603-4e5a-918e-8b93909e7863,false,1377376,CP-01,_f01a4bd7-e3e2-4e4b-9727-2b89bca9036e,ShuntCompensator,,,,,
_3323b9d6-a022-46ae-91e9-93d1b3e3f0e0,false,1377546,CP-01,_f8dfbbb9-2aba-4410-bf65-f30e5c37b746,ShuntCompensator,,,,,
_a394ce12-d59c-4df3-a92a-3cc66deeb765,false,1378129,CP-01,_0d1a7f13-c5ae-43d2-bce5-4d4fffef7197,ShuntCompensator,,,,,
_cf32e0fb-506e-42f3-9be2-026fffe63125,false,1379103,CP-01,_ca66bb7b-d655-4b8c-9491-a1dfd951ab20,ShuntCompensator,_7a2d3bf0-b363-43dc-9673-5fe7f3cf3c41,1379064,T1,_6c9f9889-bb2d-48de-9662-7bec278aab41,Terminal
_27a9fd42-9777-4dce-9863-c876b1182276,false,1379509,CP-01,_a51be224-5724-4c3d-bc13-62e0d137ebab,ShuntCompensator,_f8e6649f-249d-4acd-9966-f63d77fb0707,1379484,T1,_ab419d07-e620-4a4d-a402-1197e09ff278,Terminal
_c4b89ff9-60fc-41aa-9209-1a73eeb97cb5,false,1384389,CP-01,_d29cb0e2-8754-4fc7-8d3f-7d55146649ab,ShuntCompensator,,,,,
_f1aae333-ec4d-4f45-bf90-d5eef1556a7e,false,1384837,CP-01,_b9e6223b-138e-4325-9921-4e4d720b81f8,ShuntCompensator,_5ad3495a-7729-4441-b17b-31aa82a9c255,1384801,T1,_d034ec11-7947-407c-bf5f-abc81f5f7243,Terminal
_e3dc0d5a-63f8-4eb9-b64a-cc53ccec54a0,false,1384990,CP-01,_2b4ee86a-b4b9-4716-8c56-f44b4c1f5ff8,ShuntCompensator,_05856822-11bf-4bbe-9edd-799e4e5d42ee,1384980,T1,_24f63e17-1944-4db1-902c-cfbcf14b7bff,Terminal
_5e7cd366-291a-42ec-bb4d-70542027be95,false,1385548,CP-01,_3b71e4f0-6fcc-4510-92b2-47ef0ec1cf5a,ShuntCompensator,,,,,
_ec7aade5-4251-490f-9cc9-af34bc321cbb,false,1386090,CP-01,_af3c7d1d-cb67-4773-a599-6f2788dc5e2d,ShuntCompensator,_dd517691-f2a7-4407-b225-c74b11026740,1386074,T1,_b6a55829-c363-4b14-96bb-2a03d952ed31,Terminal
_11698639-7a36-4ae3-8443-b8c8f1663c82,false,1387201,CP-01,_4d593e8d-8c10-4d16-a9ab-875b66f30f50,ShuntCompensator,_da2b07ef-7965-42c4-a61e-5d950186da50,1387188,T1,_55afb774-0f87-4f7f-999b-33bb3669cb5c,Terminal
_1dc25734-6150-4b88-9a76-0a66e64bb554,false,1388077,CP-01,_473a4ac4-7863-4135-8a0a-ccd735664122,ShuntCompensator,,,,,
_6db370da-7674-4680-9df0-0141d203f7e3,false,1388247,CP-01,_a8733bc6-51ef-40b1-9691-89f50a664133,ShuntCompensator,_2a9a0912-5653-4970-b225-8d0ee7be044f,1388219,T1,_49d3345c-45d6-4f91-83b7-6f805442e8a9,Terminal
_3ba609a8-babf-4059-ae05-8f381a4327df,false,1388249,CP-02,_a8733bc6-51ef-40b1-9691-89f50a664133,ShuntCompensator,_2a9a0912-5653-4970-b225-8d0ee7be044f,1388219,T1,_49d3345c-45d6-4f91-83b7-6f805442e8a9,Terminal
_04ef7e09-4c3c-4e45-b5a7-93a397e2bd09,false,1389858,CP-01,_839f24d8-e5c0-4126-9828-b6142491d2e3,ShuntCompensator,_8cf82194-0ca4-41e5-97f4-74ee88e8b545,1389842,T1,_629d23c8-7348-4bd6-90a8-b0bc37e7660a,Terminal
_7394c30a-a718-40cb-be9d-7dd20bff4dbf,false,1390134,CP-01,_6aaf7a80-970e-40c5-8ab8-75be5ce72050,ShuntCompensator,_cbf7dcbb-8551-4055-8242-3d9bdc98b79d,1390115,T1,_8ddf8f78-7f53-4433-8f95-2e122191aba2,Terminal
_82a428d4-685e-4bca-8de3-82b2186f0e91,false,1390490,CP-01,_b9151e67-3751-402c-9fd5-f9e66330201d,ShuntCompensator,_92f5edb0-9bce-42f6-84cd-1de9cf50d49d,1390474,T1,_4ca36b98-64cf-4d97-aa6c-ece761bafde2,Terminal
_9a9806ad-3262-4525-aca7-d18273962447,false,1390879,CP-01,_336e84a6-5738-48c4-b457-57dc8cc21787,ShuntCompensator,_8fa46f25-0590-4591-b6f5-bc913687b320,1390870,T1,_12549af8-8f70-40a0-84f4-d463f30ec2ee,Terminal
_ad5d70d4-be64-46b5-9e81-6b85bb3fb9cd,false,1390881,CP-02,_336e84a6-5738-48c4-b457-57dc8cc21787,ShuntCompensator,_e659da40-782b-4094-8e70-98352a680c69,1390872,T1,_8cbf999f-16f4-4574-b2b4-0f676941d041,Terminal
_3fa003ca-c31e-4c15-b4ba-f2f0e609322c,false,1391301,CP-01,_acea32f1-d3e9-4f3d-ac66-9307cc27d237,ShuntCompensator,_fdccd634-b8a8-406a-99ea-52cbfb182496,1391292,T1,_bcf8df88-d1b9-442d-bb6e-bbede74b7185,Terminal
_5de6997c-0160-47cf-8cae-214da1783c23,false,1391303,CP-02,_acea32f1-d3e9-4f3d-ac66-9307cc27d237,ShuntCompensator,_c16bc252-e4b5-4dda-853f-3c5e77dbb3f5,1391294,T1,_2a88183d-62d1-44cd-b09e-27f2ba638a89,Terminal
_5543ee81-58d9-4ebe-af00-e0ccfe30abcf,false,1392133,CP-01,_6442ad8f-d932-424a-87e8-86aeb7752961,ShuntCompensator,,,,,
_80583c4a-a2b3-4612-8a5b-fa8236af93cc,false,1392565,CP-01,_2ae32226-c4f9-402e-82ce-2a7cff6d2441,ShuntCompensator,,,,,
_60197b3e-08c7-4ba1-9166-225e14293ea4,false,1392842,CP-01,_d4493c4d-411c-45f2-9c0e-ef6e0c6572a3,ShuntCompensator,,,,,
_b93bb59b-59f3-4929-b4d1-088dd5e9da47,false,1393383,CP-01,_1f1541a0-df1d-4498-9a48-12f623bc8396,ShuntCompensator,,,,,
_c49775e8-f0ae-486e-bfe9-1b9c9ad91d16,false,1393663,CP-01,_041ee76b-d73d-4b45-942f-e0085424be4c,ShuntCompensator,_22390200-a9c9-4eb2-9a70-f5273214d9fe,1393641,T1,_baec8252-4148-47d5-8c67-69d1781ccc0a,Terminal
_4e6860be-6ad0-4e24-9123-4e2e0adad889,false,1393945,CP-01,_8445a2cd-01c1-45b9-bb08-ea27281450b4,ShuntCompensator,_8ce90e3c-caf3-4879-be5c-4deee082cda5,1393923,T1,_7f1014b4-d55b-4731-aa29-ad9cb04c140a,Terminal
_1d19deac-f47c-4ba3-936d-708bdbfa1afb,false,1394530,CP-01,_181bec6d-b4c9-4cc9-9fa7-504804fb9431,ShuntCompensator,,,,,
_d70b402a-a122-4abb-b855-ab639b58ffb7,true,1395362,CP-02,_21121e79-f75c-4df3-b481-0f97de557422,ShuntCompensator,_73594c7c-f2a4-469e-8b00-76b36ff3aad0,1395249,T1,_a50ef127-71d8-4de7-a650-bbcc92c94ff0,Terminal
_e577c39e-dbca-48d1-99b3-cd9a6b81fdf4,true,1395364,CP-03,_21121e79-f75c-4df3-b481-0f97de557422,ShuntCompensator,_e8fca863-6430-4926-99db-90dceacc0089,1395247,T1,_9483e3a9-f623-4242-aa1f-7c818c5980dd,Terminal
_46f32b7b-693d-40ea-90e2-be63c090f6e9,false,1395366,CP-04,_21121e79-f75c-4df3-b481-0f97de557422,ShuntCompensator,,,,,
_f43feda6-1cc9-489d-86d6-d3c8730aab06,true,1395368,CP-05,_21121e79-f75c-4df3-b481-0f97de557422,ShuntCompensator,_73594c7c-f2a4-469e-8b00-76b36ff3aad0,1395249,T1,_a50ef127-71d8-4de7-a650-bbcc92c94ff0,Terminal
_41571518-0576-4410-bc72-6e57f309bb91,true,1395370,CP-06,_21121e79-f75c-4df3-b481-0f97de557422,ShuntCompensator,_73594c7c-f2a4-469e-8b00-76b36ff3aad0,1395249,T1,_a50ef127-71d8-4de7-a650-bbcc92c94ff0,Terminal
_4d781839-a6ba-4f88-bdec-698c61a37154,false,1397488,CP-07,_73f44e9d-dd83-4784-b2bc-4523efcaa17e,ShuntCompensator,,,,,
_ef992f8e-df38-472d-a2b6-302b09650b05,true,1397490,CP-01,_73f44e9d-dd83-4784-b2bc-4523efcaa17e,ShuntCompensator,_73691f3d-f2a0-43fa-a6a7-1e4e1d7033a9,1397412,T1,_47e23a3a-c06d-4ae2-be4a-d087d8ca93b8,Terminal
_d98522cd-2a96-4979-b0c3-b33bb9c8d3bd,false,1398537,CP-03,_000da7b7-4ad9-4305-81b1-adef6b4d8056,ShuntCompensator,,,,,
_5197728a-335d-4421-aca7-3cdcebfb3068,true,1398667,CP-01,_82dcfb72-d5ae-430d-bfa8-edfedd3bbf26,ShuntCompensator,_36854cd2-b0ad-4a0d-bd56-5ba4d496ad33,1398599,T1,_072d6333-0bf9-4274-8077-0b5ae329dc2e,Terminal
_1d4232c3-3166-4f0f-bd50-50681d109a4a,true,1398669,CP-02,_82dcfb72-d5ae-430d-bfa8-edfedd3bbf26,ShuntCompensator,_36854cd2-b0ad-4a0d-bd56-5ba4d496ad33,1398599,T1,_072d6333-0bf9-4274-8077-0b5ae329dc2e,Terminal
_d1eb3548-f8a1-4b9d-9de3-4ce1f7fe6fc8,false,1399772,CP-01,_5bcc1975-cad1-49be-ba60-42238b5d3029,ShuntCompensator,,,,,
_ab726c72-9298-4a1c-aae8-7f7258108676,false,1400436,CP-01,_7484a886-0621-40a1-943a-4dfb50343d7d,ShuntCompensator,,,,,
_f5c4332b-377c-42a6-830c-f50e9e86dd3e,true,1402252,CP-01,_86c4fd18-4a24-40d9-92c3-b5dfedbdc5d9,ShuntCompensator,_da17fe2e-314b-459a-af7d-e6f47c5f74a1,1402196,T1,_cc6150b2-7272-45a2-b391-600ed9509432,Terminal
_de63f6be-7fa7-40db-858c-cd69c7aa46ae,true,1402254,CP-02,_86c4fd18-4a24-40d9-92c3-b5dfedbdc5d9,ShuntCompensator,_ad74ef92-3c74-43f5-bd07-acfa583f8f16,1402198,T1,_cefa0f61-8205-4bc7-a15d-cf052e8f91cc,Terminal
_f6ee5598-c732-4f32-991a-8f0cf879b549,false,1402514,CP-03,_21628503-89dc-4f6f-a599-45cbc022a161,ShuntCompensator,,,,,
_4d80cd14-adbd-4e37-b30e-4d46d77da7a8,true,1404700,CP-01,_4ff19f82-c520-49a9-aa4f-43138c0dc8ee,ShuntCompensator,_998758ea-8141-4c8b-bc3e-8dca7377e3e1,1404599,T1,_ac021101-625e-49ba-8039-6c0c845e1bdf,Terminal
_c1fba626-7eac-4f98-8426-e3dc544bf4c9,true,1404702,CP-02,_4ff19f82-c520-49a9-aa4f-43138c0dc8ee,ShuntCompensator,_998758ea-8141-4c8b-bc3e-8dca7377e3e1,1404599,T1,_ac021101-625e-49ba-8039-6c0c845e1bdf,Terminal
_d718d445-e066-4a18-8c5e-10801563ac69,true,1404704,CP-03,_4ff19f82-c520-49a9-aa4f-43138c0dc8ee,ShuntCompensator,_f5a86416-05a9-476a-9a47-938854363408,1404597,T1,_0639f118-8adb-4bed-b693-086c00696a91,Terminal
_a9b37ba7-d4dd-4ff0-bec6-2ab4981e2863,true,1404706,CP-04,_4ff19f82-c520-49a9-aa4f-43138c0dc8ee,ShuntCompensator,_f5a86416-05a9-476a-9a47-938854363408,1404597,T1,_0639f118-8adb-4bed-b693-086c00696a91,Terminal
_05abef58-d20b-4240-8796-2d9c16274963,true,1404803,CP-05,_4c121eaa-b7cc-40cd-9e7b-2f3368b0925b,ShuntCompensator,_5c96d44c-89ac-44b1-aa51-56d4f7460040,1404773,T1,_206d86e4-0f2a-4f84-9fb2-522ea679f6b6,Terminal
_75c83617-b49b-40a6-b112-b8fe4740940b,false,1404886,CP-06,_2c8ea2ce-1984-4b68-9a42-79b9c7a21fe0,ShuntCompensator,,,,,
_39973732-e212-4f18-a108-41f473546d94,true,1407460,CP-01,_a63fc6a5-176f-4731-a6f6-067ad28264a2,ShuntCompensator,_59924f6c-a9d7-4f2c-b69c-cff7008a4e65,1407412,T1,_87311345-967f-4e87-a9d1-5070bb31d56c,Terminal
_815fc601-0b8f-4a62-9c81-f2bf33c9dcf3,true,1407541,CP-02,_8558ef10-5e67-4dc6-abad-5567c8c67cc3,ShuntCompensator,_66130e44-af3d-421a-9bad-4cb26d2c05ae,1407502,T1,_d69e7f98-8843-4b26-807f-40af8f7c55a5,Terminal
_90b39439-b519-43d7-bf41-3809f625a281,false,1407625,CP-03,_b0f7503a-a9e9-49c6-acec-65a445747573,ShuntCompensator,,,,,
_e7fc1585-715d-47eb-9209-8e49ed7bfc3e,true,1408939,CP-01,_97ed2317-f365-4dcd-8be6-beff32a6781f,ShuntCompensator,_8388bfb1-64b2-445f-bc5d-255f44ec963b,1408873,T1,_08b92b67-d44e-472e-8c24-0a3127eaadf7,Terminal
_59cf8e25-a565-453d-b033-b70d07e9b5ec,false,1410213,CP-01,_1346ce9b-119f-470e-a336-a1cf53f2bab5,ShuntCompensator,,,,,
_9ce39bce-0898-4648-89eb-c4b021f95873,false,1410307,CP-02,_ede2d4c7-11ec-42fa-bb34-2159a2dad478,ShuntCompensator,,,,,
_5cc47f0b-61a9-4eb1-80fa-564256c8e11e,true,1410914,CP-01,_54b39cca-f60b-4b54-93ea-0a8383fa3d71,ShuntCompensator,_82e6c867-5380-4b3f-89f4-d2098605a785,1410901,T1,_be478c29-5a0a-4649-8179-2dbcb1645bf3,Terminal
_22510f63-6050-4efb-b111-b28943ac260f,true,1410916,CP-02,_54b39cca-f60b-4b54-93ea-0a8383fa3d71,ShuntCompensator,_82e6c867-5380-4b3f-89f4-d2098605a785,1410901,T1,_be478c29-5a0a-4649-8179-2dbcb1645bf3,Terminal
