"TapChanger:
ID","TapChanger:
TapMovability","TapChanger:
InternalId","TapChanger:
Name","TapChanger:
Parent","TapChanger:
ObjectType","TapChanger:
TapChangerRegulatesTerminal:
Terminal:
ID","Terminal:
InternalId","Terminal:
Name","Terminal:
Parent","Terminal:
ObjectType"
_96137AA7-2B25-4A89-AE68-03B9FED93D87,true,44326801,High Tap,_2dc4acca-583e-4579-915e-bb09f65c474a,TapChanger,,,,,
_02F6DEC4-A0D3-4033-B193-517E1AF33294,true,44326802,High Tap,_cc8ec96d-3e1b-483a-a4fd-aa44ad7b49a9,TapChanger,,,,,
_B3068BF4-77B4-4FBB-A885-C043CC4F48D6,true,44326803,High Tap,_50105936-4bb5-4a6b-8cea-0ae3eeb3802f,TapChanger,,,,,
_D344BEE6-BE33-452A-A9B3-1D2B15A8C7FB,true,44326804,High Tap,_86f11a55-aabe-45e1-8f88-da3f1cdfd686,TapChanger,,,,,
_BC87E431-9728-468E-ABA1-180598852CE4,true,44326805,High Tap,_edc573a8-9318-42db-8eb6-c0ec3c8a0e85,TapChanger,,,,,
_9826BF99-EAE0-4382-9A57-60FAED4DE362,true,44326806,High Tap,_57464bc8-3902-4a57-8be6-6b2a506ec280,TapChanger,,,,,
_53103B32-A078-4E0A-A415-3F78B6AC6824,true,44326807,High Tap,_b97e6429-de9a-40d0-bf79-7213816f78e4,TapChanger,,,,,
_92976E82-322F-4AAF-86BF-8EA2C3A97BBF,true,44326808,High Tap,_a8b19e7d-5352-4d11-908c-cc9961d35bde,TapChanger,,,,,
_4E8FD977-CEE6-44A8-81AA-813CBBA780B5,true,44326809,High Tap,_19388ed4-54f3-4ad3-9123-70cecec779fd,TapChanger,,,,,
_FF344CCD-0D1E-4D62-9488-9398B71B6F17,false,44326811,High Tap,_7ad47fba-8ec9-483b-979b-2499bb5c0b70,TapChanger,,,,,
_D66DB439-4AFE-4A8E-8AE8-E44CC257B938,false,44326836,High Tap,_b5498d36-d31b-4927-b60a-681579a978de,TapChanger,,,,,
_3DF3D0A4-7BA7-4ECF-9C4D-86BD8A85F464,false,44326837,High Tap,_5ac1d73e-bf99-4c04-aec6-4a8558e122da,TapChanger,,,,,
_28AF6BE2-27D1-4A9B-8481-7658301B81C5,false,44336278,High Tap,_5b911123-d514-42d5-a29f-229c722ecefd,TapChanger,,,,,
_F63753BF-4485-44F9-98B3-970B872A41F8,false,44336279,High Tap,_12c9830d-71a1-4e14-aa4c-f96017e45879,TapChanger,,,,,
_0C091E43-3EA9-42DC-BFF1-16A8DD86BCD2,false,44336280,High Tap,_f1b1f236-d9f9-4ca4-badc-1841b31cd41d,TapChanger,,,,,
_C473E6FA-CBFA-4D73-B28D-4EECD51CAF6D,false,44336281,High Tap,_ed1e236e-a0a4-4ba1-aa1d-cf0a4893ae54,TapChanger,,,,,
_11472629-E05F-4BE0-BB2F-21CD01DDE21A,false,44336282,High Tap,_941fb26c-b226-417b-a9d7-93f71033ab33,TapChanger,,,,,
_DE1416C5-A7F7-4F77-A899-58DA4C8EAF90,false,44336283,High Tap,_33ac82b7-71b6-4a68-bb7b-fd447c321b3b,TapChanger,,,,,
_057213AA-C2CE-4F04-A224-43CC6EC6E4D1,false,44336284,High Tap,_b3db34cd-010e-4d6a-8063-89a44752cbd6,TapChanger,,,,,
_ED769FD8-14ED-4B32-B0C4-AC084FF107C4,false,44336498,High Tap,_58badc3b-e971-42d1-a02f-fc03406bff83,TapChanger,,,,,
_D53DDC75-6A48-4B28-9157-10290BA2CF1A,false,44336499,High Tap,_2abd9125-e543-4bbc-9d14-bb754bcaaf4e,TapChanger,,,,,
_346F605F-4D5C-4892-9410-0239B17DD0B7,false,44336500,High Tap,_56b80ce6-9fa7-4dd6-804a-271a04e39aea,TapChanger,,,,,
_7503DB1A-11E6-4DE2-9E33-28F167CB88A8,false,44336501,High Tap,_c333ef4d-cbff-4806-8a50-8490ef6b6928,TapChanger,,,,,
_D841B3C9-E320-4944-95B3-0F691A988864,false,44336502,High Tap,_ad866970-8fcb-4f62-a1b4-ef495dc08512,TapChanger,,,,,
_F5F71AE8-871D-4B99-85BE-B0F3EE9E8F94,false,44336503,High Tap,_0c23e8fd-2421-4f1d-8f59-5daa5222c07c,TapChanger,,,,,
_FE583CA5-BAE1-4DCE-8C4A-DA2BE4703281,false,44336504,High Tap,_dd087c17-ed43-4186-be8e-86d7e3570846,TapChanger,,,,,
_FDB697E0-3C2B-4FD4-BC87-B91564014884,false,44336505,High Tap,_ee6e9903-0350-46e5-98fd-615cf960ae89,TapChanger,,,,,
_18246E8B-15F3-4542-B511-8ADA03C1A2A4,false,44336506,High Tap,_b4cb0844-c68e-430f-b41f-23bb6470933b,TapChanger,,,,,
_E4D30BCA-C7B0-47AE-AFB4-D841F6948395,false,44336507,High Tap,_a56da69b-95ab-4aee-af81-b9b2aea9db78,TapChanger,,,,,
_27DC403A-4709-4795-B31E-F4198E3FFD66,false,44336508,High Tap,_1889f1f1-578e-437b-917f-5f1b3d907996,TapChanger,,,,,
_129697F3-69B5-49E3-82C0-E95C02122EAD,false,44336509,High Tap,_064b303c-5dc1-4ed2-864c-de824a33ba20,TapChanger,,,,,
_13943C7A-511D-4EDC-93F0-CE8B2E1DF70D,false,44336510,High Tap,_8de239da-0ee2-417e-94c9-9e2a305f3585,TapChanger,,,,,
_88B2EF35-DDCC-4C39-9D0E-245FAB7F5841,false,44336511,High Tap,_569e6274-e69a-4a1d-8856-f47db5130550,TapChanger,,,,,
_37DF870A-F141-42DB-BDE9-068561A4594D,false,44336512,High Tap,_a758141a-f7f2-4bf2-98fa-a72de1042106,TapChanger,,,,,
_5F002A13-1FEB-4486-B26C-1DC4DF382CA2,false,44336513,High Tap,_7095f847-db72-4de3-882a-d67bcf941552,TapChanger,,,,,
_551C5B8F-79E1-412B-830E-60513D8A8665,true,44369491,High Tap,_d7f5d6a0-2dcb-49c1-a697-a94bcbf48912,TapChanger,,,,,
_E122F320-B76F-41DC-AFC0-3EE6C38A8B37,true,44369648,High Tap,_77add417-4eff-4aef-9c61-7c274dcdae29,TapChanger,,,,,
_3136D89C-E7C9-44B2-9B67-18BDFCC7775A,true,44374257,High Tap,_e0c752a0-8915-4705-9aae-26910a73cc2f,TapChanger,,,,,
_C0E2ACA4-46D5-4D2D-9D00-36F1CFBCF50A,true,44374499,High Tap,_4b28a087-f0d8-4d13-bbde-3c320d3d262f,TapChanger,,,,,
_108804E1-20FA-4BAA-8A33-33E286B0FF32,true,44374500,High Tap,_22bd46c4-46b4-424a-9136-1089d37a8ea2,TapChanger,,,,,
_DCFC7A63-6E4E-4C8F-B6D5-276D4AC86361,true,44375081,High Tap,_7d897ea7-0a70-48ba-82c9-693e7b35d84a,TapChanger,,,,,
_A1F342E5-C992-4F34-A397-307FA6E16F54,true,44375630,High Tap,_ddfcead3-d723-4d4d-97ce-c85093ebe651,TapChanger,,,,,
_7438ED4F-89A8-4961-9E74-F65BBA2D5E7A,true,44375631,High Tap,_4c2d1918-6996-4d97-9b9b-a9617576725b,TapChanger,,,,,
_5B31DCFF-6D06-4E35-A010-CB88565DCC04,true,44375632,High Tap,_303a8895-4b24-42cd-a71b-baa0512e5118,TapChanger,,,,,
_A7BA91B2-B3F4-4FE5-B9F5-96380755337E,true,44375633,High Tap,_a50feaa6-4a5b-4ba3-925b-1f7b87c83129,TapChanger,,,,,
_CDD24B45-6C4F-4FB5-BC12-622B44B0074F,true,44375634,High Tap,_4b1836ff-091c-4140-814c-472711a290e8,TapChanger,,,,,
_D0297984-3E8C-44EF-A0F3-EF138ACE0B88,true,44375635,High Tap,_090e8568-43da-42de-a709-201146b77f23,TapChanger,,,,,
_E269FFCC-F81D-4511-B148-F605F561E828,true,44375636,High Tap,_0e8b8aac-a38e-4494-a784-6ac96776cae0,TapChanger,,,,,
_F1DF0F20-518A-414F-ADE9-44B654AD9AE0,true,44376336,High Tap,_b57ab7a6-badd-486d-8cec-4b7dc1df3fbe,TapChanger,,,,,
_378D7B23-FEC0-4191-9D7C-FB4747E2A439,true,44376337,High Tap,_62cae48a-2cf1-4ed2-9c30-9d643c9a6e04,TapChanger,,,,,
_97861EB5-067D-4340-B503-E69C80CD1363,true,44376338,High Tap,_ac6d85a8-b88e-4866-b01f-a52658c5c330,TapChanger,,,,,
_CA83A489-C9BE-4F5A-9904-7C617E415368,true,44376339,High Tap,_cfac1edd-360a-47d5-8c2b-2af1f5814000,TapChanger,,,,,
_34F251A7-ABDC-4D5A-938A-90D302742BA0,true,44376340,High Tap,_45bcb026-2b69-439d-9263-506b55b3ec36,TapChanger,,,,,
_BAA915CB-E2FC-4101-9206-CA27B98179E8,true,44376341,High Tap,_634ace28-7e59-429c-9ae4-529e33fcfe6f,TapChanger,,,,,
_6D803AE6-E379-48AE-AF3F-6B68F48A2BA9,true,44376342,High Tap,_830c36a3-20ee-492c-94cf-92f06928df48,TapChanger,,,,,
_BDE3AF92-AB07-4B06-81E8-0BFA6A2704AF,true,44376343,High Tap,_f577acf0-52ff-406a-9ba0-fbad5ccb9ac9,TapChanger,,,,,
_73C7B0F3-DE0D-42CB-AC2A-FF5E7558AAFB,true,44376344,High Tap,_61d6224c-ac56-4799-9656-24112e6ff5c8,TapChanger,_3f4ea4ce-5558-40a2-838d-00eb6d06b415,44109907,T1,_af169cd9-dff8-4a0a-8148-e485db341b7d,Terminal
_CBC132AE-C129-4472-99DB-B59B8703FA3B,true,44376345,High Tap,_4a495066-108d-4b38-a390-91ce0685a1c0,TapChanger,,,,,
_49CD4521-C087-4944-BD74-6E1171DEE7DF,false,44384070,High Tap,_7759d2d7-4857-4ecb-88b2-cc21ca18f00e,TapChanger,,,,,
_F47E54D7-7A85-4B7E-A912-7E2827E86D10,true,44385208,High Tap,_1c3f1306-bf13-47e8-ab1f-a34bfc55230d,TapChanger,,,,,
_4D194C7B-131A-4492-BB23-0C406FC11ECC,true,44388946,High Tap,_df85d578-a00a-44c2-b77e-9ba6df0648ab,TapChanger,,,,,
_A100DF64-A7D0-4FAD-984B-4A32165EC536,false,44395536,High Tap,_4df9a1ff-9e09-462a-9b0d-78f9667e0fb9,TapChanger,,,,,
_D7888F92-D13A-4AAD-AE5B-839BEC012B09,false,44395537,High Tap,_57788adf-0784-44c0-b4d8-40866bd1d076,TapChanger,,,,,
_5583EE09-518D-4448-9FDE-F06930D51E58,false,44396215,High Tap,_f389a70c-a086-4af7-a9ff-9f649c9ddbcc,TapChanger,,,,,
_F4855ACF-0C89-444B-AF6B-47C50112B5D1,false,44396216,High Tap,_ab44e442-280c-403f-8be3-c591d618159f,TapChanger,,,,,
_3E0E4DAF-02FE-47F1-A5D0-8E4E2E5BA866,false,44396475,High Tap,_3b0506ae-dcd6-4c88-b59d-03bb32224e89,TapChanger,,,,,
_B8BAD6EA-7AC4-4341-971E-3199A53A07DA,false,44396476,High Tap,_261c2d57-c24a-4e8d-87fb-16405b88d323,TapChanger,,,,,
_4BD2A213-F871-4759-9AB9-483F8336A59D,false,44396477,High Tap,_5d8061a8-d71e-419e-8365-8dc87239efbd,TapChanger,,,,,
_A72B45D6-99E2-4031-81E8-B12396D4AFCF,false,44396478,High Tap,_d7dd579f-a00d-40d6-ad80-9e81d170e024,TapChanger,,,,,
_88D5F2EA-DE58-4AF1-9DA2-29DA72ACAA5B,false,44396479,High Tap,_8c923962-4454-4c79-910d-24ef5f32bdb6,TapChanger,,,,,
_62EBB08E-9AB9-4C94-82AC-4F1C6474C81B,false,44396480,High Tap,_86bbdd50-b590-4429-be45-925d1a68df34,TapChanger,,,,,
_8D22B74D-43AE-41EB-B46C-099A64854DD3,false,44396481,High Tap,_e3a5de0f-c19a-42ab-8607-53f957471771,TapChanger,,,,,
_75173FED-2E13-49B2-83AB-DA26DBB9E276,false,44396482,High Tap,_fc08043c-5cf7-4144-bb0c-4806dd16a82b,TapChanger,,,,,
_6A22E74B-C5D4-4312-890A-14884AAFE9DA,false,44396483,High Tap,_f2e28434-bab1-45a3-a561-22aedb94e323,TapChanger,,,,,
_FC52FF31-4CF3-4936-8D98-A08EFAF4FF98,false,44396484,High Tap,_1fd1c3b8-5731-4ccb-9da1-07b83066311f,TapChanger,,,,,
_E3A9B4EA-8181-4E6B-BB4C-3257A24535DE,false,44396485,High Tap,_0839c0eb-871a-42bd-8f7b-8bc58811bcdb,TapChanger,,,,,
_472935C3-D238-42D3-A03C-233DC1330F5F,false,44396486,High Tap,_3dcb87d3-a216-42d3-8348-5474b87edbef,TapChanger,,,,,
_104F2AEC-3BCB-490A-B3B0-7DAED78D0A4B,false,44396487,High Tap,_e114e560-3b58-4a74-b038-70bcff83e96a,TapChanger,,,,,
_9877C307-B630-41B9-B2BD-08F061A02314,false,44396488,High Tap,_e8f9a2e4-b13d-48a4-89f6-b9338d8cb3ab,TapChanger,,,,,
_68647878-19F6-4AA8-A1D1-475ED705D54E,false,44396489,High Tap,_0a8c9eb8-c79b-4a63-ac3d-71625bedf068,TapChanger,,,,,
_D8F51126-3022-48C1-A832-DDA292318398,false,44396490,High Tap,_2cf5d518-da4b-4dc7-9eb5-0422947aad93,TapChanger,,,,,
_49D5341E-19E9-41BC-80E3-9D45F39D7D19,false,44396491,High Tap,_1b2384d8-942c-4a0a-8220-dd4d57b0f762,TapChanger,,,,,
_A3CB07A1-9448-40C1-8DFA-F7C44EAAFE01,false,44396492,High Tap,_d0f8f637-318c-4ad8-ab90-096780ca34db,TapChanger,,,,,
_CF803087-F31A-47FF-8EFE-DB008802B28F,false,44398519,High Tap,_f1741c85-7ee1-49b0-8785-d4f6d37ad3e4,TapChanger,,,,,
_264DC95D-E535-410D-8A8C-F7F370030436,false,44398520,High Tap,_be5ee6e2-2dcf-4225-9637-9269a5c223e2,TapChanger,,,,,
_C720EEA2-D6BD-4EAB-A28E-00110D525015,false,44398521,High Tap,_f2506f92-cd64-4239-b998-b3981f5dbfa2,TapChanger,,,,,
_74CAEFFF-4DE5-4951-8D93-1EB5B1F1652D,false,44398522,High Tap,_37f6f80c-d9ee-431d-aa60-cfa2631a6f18,TapChanger,,,,,
_50335A82-529E-4154-A774-1EF9631967C9,false,44398523,High Tap,_bfd2b0da-bf9d-4375-968c-9b8a10bdb3b0,TapChanger,,,,,
_D3A23560-8713-4707-8336-FCD354FBC137,false,44398524,High Tap,_33816c68-e306-4f15-9fa8-bf94da24dbe4,TapChanger,,,,,
_4966F612-1B39-410C-8D46-D14A14405150,false,44398525,High Tap,_f3e7f404-6e25-4529-a3b8-8dd9d2c9dd2c,TapChanger,,,,,
_D59700C2-A69F-4DF4-999E-343797D394DA,false,44398526,High Tap,_1500357e-4f62-43da-8d3a-a87f0c942ba2,TapChanger,,,,,
_F2A93ED1-3753-42F7-8BA0-CED3E2579643,false,44398527,High Tap,_0b7ded50-9e43-4e7e-8c46-3266c87734a7,TapChanger,,,,,
_DD3CF7F2-0FBA-4122-9C66-635F8390C864,false,44398528,High Tap,_18a65afe-3f0a-4d14-af63-56ec9c739ca9,TapChanger,,,,,
_EF594844-0F7A-4AF2-AF70-4C481023F415,false,44398529,High Tap,_671dfb1f-bba6-41e7-83e6-a0ce417710cd,TapChanger,,,,,
_E791E5B0-2CF8-46CD-9F97-6A470837F793,false,44398530,High Tap,_66287e0e-375e-4f1e-9b90-370faaefeb08,TapChanger,,,,,
_CF972CC3-3F56-4660-97FE-B0A74A9A303D,false,44398531,High Tap,_98f0442c-680f-445b-90c6-29a8a0b116f7,TapChanger,,,,,
_6E1F15B7-1FF9-4CC7-8B89-3AA3FD25F60E,false,44398532,High Tap,_d9136686-ac89-4068-b72d-cc9772645253,TapChanger,,,,,
_05F95B12-852F-4123-9DDC-8957B93B8EA2,false,44398533,High Tap,_3708e371-3739-416d-a2c4-87cde4af878d,TapChanger,,,,,
_1215EC1E-A123-4655-859B-0565B3830C26,false,44398534,High Tap,_43d109cc-d588-4a7c-94d9-a6b31af0eb76,TapChanger,,,,,
_276EDC20-4C49-4B1E-8012-E7DB4F04504B,false,44398535,High Tap,_33882053-ff41-4820-a414-abe8817c8338,TapChanger,,,,,
_BD4A085A-CFED-4F51-97AB-7A0E90F0F1A8,false,44398536,High Tap,_5577514c-9145-418b-bfde-44215a6a3ad6,TapChanger,,,,,
_5C9A0A83-E551-481D-81B8-0FCB4E1984BF,false,44398537,High Tap,_8287c1be-34e2-4739-bbff-70863153ace9,TapChanger,,,,,
_F369AECD-D315-4D72-AE4A-97D217437563,false,44398538,High Tap,_0af90ba8-a40f-47d3-8227-8a50e25cd490,TapChanger,,,,,
_74668905-6564-45D2-B67C-7947CB823A30,false,44398539,High Tap,_7bbc6bb7-1b0f-4ae1-a9c2-827f7c0dc000,TapChanger,,,,,
_053DABC8-A940-44DE-B7C1-B0A59A3F6BD6,false,44398540,High Tap,_263149a1-1e53-49e1-be57-40f1683f95dd,TapChanger,,,,,
_39D97C7C-9B81-41D2-9DBE-6DC53173AC27,false,44398541,High Tap,_9c0fb540-b957-4579-892f-ddcf229795e6,TapChanger,,,,,
_3D41A637-3277-4ECF-A0B7-77698C2A748D,false,44398542,High Tap,_ff8aaad9-3dbe-4dc9-87a0-d1d898201d28,TapChanger,,,,,
_043DB5FF-304B-4289-A96D-C98B48BAB0E1,false,44398543,High Tap,_3d06800e-fcb1-42bd-a513-34c04c07cd18,TapChanger,,,,,
_C723A979-059C-4E1B-82FD-F137549DBFA0,false,44398544,High Tap,_4ac2506f-37f7-4983-910e-88db3aad408d,TapChanger,,,,,
_6B69D667-B067-4754-A61D-D27CA1DB99C0,false,44398545,High Tap,_2f3cfb53-5d76-4473-8330-4c587f986838,TapChanger,,,,,
_5697D725-2C41-4E78-868B-DC2AB762F490,false,44398546,High Tap,_0293015c-580a-47ac-8fcc-22e4e1db2fcc,TapChanger,,,,,
_336D2B64-1290-45E0-94C0-61979BDEF329,false,44398547,High Tap,_f1b54b59-4dc1-4180-9b2c-d6bbd0bbd086,TapChanger,,,,,
_6E737498-3937-4B99-B352-326DF2D5F04E,false,44398548,High Tap,_df5803fc-8da1-4da9-bd42-fce077b6d1a5,TapChanger,,,,,
_8EA58B1B-B7ED-4A34-AEE4-44866A3EB745,false,44438283,High Tap,_39d8a861-06c3-47ce-b772-34b1030736e6,TapChanger,,,,,
_3E87EA4A-C88A-4DA2-ABA7-3E46CCA8D5CB,false,44439853,High Tap,_0f8763b2-7bdc-4c60-808d-bf3679cd6410,TapChanger,,,,,
_6CE95A49-6F65-4356-806A-BCA3E8449E66,false,44439854,High Tap,_908f1be3-ca8d-4b66-94b2-853668062517,TapChanger,,,,,
_F9F2CBC8-4B86-448E-8389-548810E24C3E,false,44439855,High Tap,_4bdc4e62-45e9-480e-93a6-f1d1c7626519,TapChanger,,,,,
_0C047846-92E3-4578-977B-8278AAC89F8E,false,44439859,High Tap,_e1e85b31-9cb2-4f1e-a7af-3cebc229e181,TapChanger,,,,,
_1994C73C-6C89-4575-84BB-DC23F322E602,false,44439860,High Tap,_a87ce119-ff7f-42c9-bdc3-8782d675527e,TapChanger,,,,,
_93ACECA1-7BF1-411A-BECB-97A0D53E0133,false,44439870,High Tap,_c4ec16ea-1c9b-41f5-a6c1-92bb80eee9ba,TapChanger,,,,,
_2176798E-FEA1-4F86-A5D5-CE27951B0E8F,false,44439871,High Tap,_f09fb960-12cc-4e56-8272-e55961ab46bd,TapChanger,,,,,
_F080629D-893F-424F-AE16-DF23BC1C3D85,false,44439872,High Tap,_96fafd87-713a-4a16-bd5e-7ae748a091fc,TapChanger,,,,,
_E8CD254D-156C-4398-B4C0-A4AD87138BE5,false,44439873,High Tap,_cc5f3730-3d1b-4f27-8c78-729a25b7ea38,TapChanger,,,,,
_9C5F2466-8245-4724-B4C3-26C3089195AA,false,44439886,High Tap,_4de5adda-a74e-4a37-bdfc-153164b7a8b7,TapChanger,,,,,
_E768D2D0-0F90-4D25-8C5C-141E5A9C91F8,false,44439887,High Tap,_6f21db33-b369-4caa-ab7d-dc8a4877adfe,TapChanger,,,,,
_978529F4-7369-493E-9979-633302E91B3A,false,44439888,High Tap,_3d28bc03-0a4d-4274-a8da-b592f902ff2c,TapChanger,,,,,
_E7F38586-9803-4C7F-A914-BC038C891F9C,true,44439889,High Tap,_952f73c1-f000-41d2-b24c-8dd25799222f,TapChanger,,,,,
_3D692121-7E14-40B5-9BAF-CD20ECB062CC,true,44439890,High Tap,_cddabaa5-114b-446f-81dd-ec9fd41407c2,TapChanger,,,,,
_F623112F-A044-4AB6-8D60-CD014A724CB2,false,44439891,High Tap,_09da6e5c-288b-47b1-a98d-b889bf7fb9f1,TapChanger,,,,,
_A7D94C46-3A01-4280-BAF1-1D09381C226A,false,44439892,High Tap,_8d53e66f-a988-4d98-ab0a-1f803eefc49c,TapChanger,,,,,
_4499F579-3424-4D21-8C9F-B5E0F070FBF8,false,44439893,High Tap,_0d7b1b93-e58c-4a5a-84a7-4e568dceadfa,TapChanger,,,,,
_00D43A53-BEE9-4857-987B-C1D178DDAAAA,false,44439894,High Tap,_2a8b3a9f-9924-4681-8f0d-f47ac1b1a2e8,TapChanger,,,,,
_DCC482B0-3A43-4939-927B-E08147422920,false,44439895,High Tap,_0d2f44c4-ad4d-431e-ad25-831eb6d848ef,TapChanger,,,,,
_42B68C97-2AD3-45B1-9A50-7663FE454CCE,false,44439896,High Tap,_61f0cba7-1a04-4a43-b83d-76cf83bcccbf,TapChanger,,,,,
_CE0FC884-5E9A-4CD6-A20B-9AE08E9AB431,false,44439897,High Tap,_a520cc8d-45ad-4a1b-9ea3-b303b376b812,TapChanger,,,,,
_43404ADA-4F4F-478E-9267-2C2C03CA820B,false,44439898,High Tap,_860e2267-fb71-4fcf-b81b-a3f0e97895b9,TapChanger,,,,,
_4F5173CC-D0F4-48A8-8AF3-AEAD86426637,false,44439899,High Tap,_50a691e1-b717-4535-a0a1-32391686c577,TapChanger,,,,,
_6FB29043-41BF-47ED-B73D-E6E80A7FC05B,false,44439900,High Tap,_ab9dc46b-b0de-4940-be19-a636fcd1171c,TapChanger,,,,,
_B52DF9FD-E2C8-4A71-AED0-5AA90C1C3168,false,44439901,High Tap,_82e0ab50-c7f0-406b-ad39-c3929f076249,TapChanger,,,,,
_54BEA344-701D-4ECF-A9C5-5AABEA4A8E0D,false,44439903,High Tap,_1ec44151-78e1-4422-b54c-9eddbf6f7f28,TapChanger,,,,,
_958CF39D-8B11-4310-B6C7-019A9FD00F8D,false,44439904,High Tap,_bb236d0e-16b6-4924-b2d2-0291acf96ad7,TapChanger,,,,,
_2F483BC3-FC1D-449F-8A20-7496902C4483,false,44439905,High Tap,_93f89f7a-cee8-4785-b4ae-87537b93d29d,TapChanger,,,,,
_E3CA18B4-D513-4E1E-9F8A-C0BEFEB81502,false,44439906,High Tap,_5a853eba-6474-464e-9b8e-37db298d0dd4,TapChanger,,,,,
_554C136F-642B-4D3E-9FAA-29DA5C8259AB,false,44439907,High Tap,_8c31591a-9b53-485a-ae34-b1c5f6a5503d,TapChanger,,,,,
_70C44A8C-2AAD-4C8C-AC24-DB25F15B5A3F,false,44439908,High Tap,_8a266aa0-4700-497b-8e7b-fb85e6af6934,TapChanger,,,,,
